timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter,lat_x,lon_x,alt_x,alt_ellipsoid_x,delta_alt,eph_x,epv_x,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning,time_utc_usec,lat_y,lon_y,alt_y,alt_ellipsoid_y,s_variance_m_s,c_variance_rad,eph_y,epv_y,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,heading_offset,fix_type,vel_ned_valid,satellites_used,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading_y,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,label
334498034,-0.27835113,-0.0029954533,-0.0025047753,0.96047145,0.9999994,5.52e-10,-4.98e-10,0.0010790451,3,36.20480639,138.2529196,44.08079267,86.18202333,0,2.2379478,4.370437,43.98553333,2,0,1.0,0,0,362048064.0,1382529198,49104.52381,86200.52381,0.2397142905,1.763517443,1.049952381,1.69852391,0.71,1.2099999,105.0,36.19047619,0.02595238095,0.01919047619,0.01580952533,-0.0479047619,0.0,0,3.0,1.0,14.0,36.2047881,138.2529164,2.032986433,0.2851884633,0.1720551333,-0.009997261,0.013038626,0,0.0096076692,-0.0049056645,0.005001676533,-0.03083171533,0.0045670727,-0.008237397,-0.022344075,0.7086178,-1.324551307,-1.444514567,-2.577708367,0.0021580907,44.252674,0.1,0.3472324333,0.3886248,0.1370188667,0.1030020047,1.0,1,1.0,1,2,0,2,1,3,1,1,1.0,0
334548026,-0.2782119,-0.0029066482,-0.0022600752,0.9605127,0.9999994,5.52e-10,-4.98e-10,0.0010790451,3,36.20480639,138.2529196,44.08194033,86.18325167,0,2.2379443,4.370427,43.98670517,2,0,1.0,0,0,362048064.0,1382529198,49104.57143,86200.57143,0.2421428614,1.763517529,1.049857143,1.698571529,0.71,1.2099999,105.0,36.57142857,0.02585714286,0.01857142857,0.016428573,-0.05171428571,0.0,0,3.0,1.0,14.0,36.2047881,138.2529164,2.033235567,0.2854742967,0.1708203467,-0.009997261,0.013038626,0,0.0040496254,-0.0040114413,0.006522516767,-0.02963019567,0.0045670727,-0.008237397,-0.022344075,-1.1366496,-0.7522993133,-1.075967633,-2.577632233,0.0021580907,44.252674,0.1,0.3498817167,0.3892057,0.1384817933,0.1034524293,1.0,1,1.0,1,2,0,2,1,3,1,1,1.0,0
334593028,-0.27826624,-0.00267017085,-0.0023403467,0.9604974,0.9999994,5.52e-10,-4.98e-10,0.0010790451,3,36.20480639,138.2529196,44.083088,86.18448,0,2.2379408,4.370417,43.987877,2,0,1.0,0,0,362048064.0,1382529198,49104.61905,86200.61905,0.2445714324,1.763517614,1.049761905,1.698619148,0.71,1.2099999,105.0,36.95238095,0.02576190476,0.01795238095,0.01704762067,-0.05552380952,0.0,0,3.0,1.0,14.0,36.2047881,138.2529164,2.0334847,0.28576013,0.16958556,-0.009997261,0.013038626,0,-0.0015084184,-0.0031172181,0.008043357,-0.028428676,0.0045670727,-0.008237397,-0.022344075,-2.981917,-0.18004732,-0.7074207,-2.5775561,0.0021580907,44.252674,0.1,0.352531,0.3897866,0.13994472,0.103902854,1.0,1,1.0,1,2,0,2,1,3,1,1,1.0,0
334598019,-0.27832058,-0.0024336935,-0.0024206182,0.9604821,0.9999994,5.52e-10,-4.98e-10,0.0010790451,3,36.20480639,138.2529196,44.08442383,86.18585667,0,2.23793925,4.370407167,43.98991333,2,0,1.0,0,0,362048064.0,1382529198,49104.66667,86200.66667,0.2470000033,1.7635177,1.049666667,1.698666767,0.71,1.2099999,105.0,37.33333333,0.02566666667,0.01733333333,0.01766666833,-0.05933333333,0.0,0,3.0,1.0,14.0,36.2047881,138.2529164,2.0336094,0.28602832,0.1684918167,-0.009997261,0.013038626,0,0.001254891567,0.002136967933,0.006155322433,-0.030325403,0.0045670727,-0.008237397,-0.022344075,-1.525045967,0.1796155867,-0.8065009333,-2.577694733,0.0021580907,44.252674,0.1,0.3498603667,0.3889865267,0.1385040633,0.1034316593,1.0,1,1.0,1,2,0,2,1,3,1,1,1.0,0
334643023,-0.27816734,-0.0024994367,-0.002453913,0.9605262,0.9999994,5.52e-10,-4.98e-10,0.0010790451,3,36.20480639,138.2529196,44.08575967,86.18723333,0,2.2379377,4.370397333,43.99194967,2,0,1.0,0,0,362048064.0,1382529198,49104.71429,86200.71429,0.2494285743,1.763517786,1.049571429,1.698714386,0.71,1.2099999,105.0,37.71428571,0.02557142857,0.01671428571,0.018285716,-0.06314285714,0.0,0,3.0,1.0,14.0,36.2047881,138.2529164,2.0337341,0.28629651,0.1673980733,-0.009997261,0.013038626,0,0.004018201533,0.007391153967,0.004267287867,-0.03222213,0.0045670727,-0.008237397,-0.022344075,-0.06817493333,0.5392784933,-0.9055811667,-2.577833367,0.0021580907,44.252674,0.1,0.3471897333,0.3881864533,0.1370634067,0.1029604647,1.0,1,1.0,1,2,0,2,1,3,1,1,1.0,0
334693007,-0.278113335,-0.00216638425,-0.0024694193,0.960542575,0.9999994,5.52e-10,-4.98e-10,0.0010790451,3,36.20480639,138.2529196,44.0870955,86.18861,0,2.23793615,4.3703875,43.993986,2,0,1.0,0,0,362048064.0,1382529198,49104.7619,86200.7619,0.2518571452,1.763517871,1.04947619,1.698762005,0.71,1.2099999,105.0,38.0952381,0.02547619048,0.0160952381,0.01890476367,-0.06695238095,0.0,0,3.0,1.0,14.0,36.2047881,138.2529164,2.0338588,0.2865647,0.16630433,-0.009997261,0.013038626,0,0.0067815115,0.01264534,0.0023792533,-0.034118857,0.0045670727,-0.008237397,-0.022344075,1.3886961,0.8989414,-1.0046614,-2.577972,0.0021580907,44.252674,0.1,0.3445191,0.38738638,0.13562275,0.10248927,1.0,1,1.0,1,2,0,2,1,3,1,1,1.0,0
334698007,-0.27805933,-0.0018333318,-0.0024849256,0.96055895,0.9999994,5.52e-10,-4.98e-10,0.0010790451,3,36.20480639,138.2529196,44.08843133,86.18998667,0,2.2379346,4.370377667,43.99602233,2,0,1.0,0,0,362048064.0,1382529198,49104.80952,86200.80952,0.2542857162,1.763517957,1.049380952,1.698809624,0.71,1.2099999,105.0,38.47619048,0.02538095238,0.01547619048,0.01952381133,-0.07076190476,0.0,0,3.0,1.0,14.0,36.2047881,138.2529164,2.033690933,0.2869966167,0.1647266667,-0.009997261,0.013038626,0,0.002941708867,0.011483928,0.005635863033,-0.031325314,0.0045670727,-0.008237397,-0.022344075,0.0932166,1.214619833,-0.2211052333,-2.578109067,0.0021580907,44.252674,0.1,0.3471702667,0.3879665867,0.1371024633,0.102939402,1.0,1,1.0,1,2,0,2,1,3,1,1,1.0,0
334747998,-0.27794197,-0.0009915275,-0.0029797752,0.9605928,0.9999994,5.52e-10,-4.98e-10,0.0010790451,3,36.20480639,138.2529196,44.08976717,86.19136333,0,2.23793305,4.370367833,43.99805867,2,0,1.0,0,0,362048064.0,1382529198,49104.85714,86200.85714,0.2567142871,1.763518043,1.049285714,1.698857243,0.71,1.2099999,105.0,38.85714286,0.02528571429,0.01485714286,0.020142859,-0.07457142857,0.0,0,3.0,1.0,14.0,36.2047881,138.2529164,2.033523067,0.2874285333,0.1631490033,-0.009997261,0.013038626,0,-0.0008980937667,0.010322516,0.008892472767,-0.028531771,0.0045670727,-0.008237397,-0.022344075,-1.2022629,1.530298267,0.5624509333,-2.578246133,0.0021580907,44.252674,0.1,0.3498214333,0.3885467933,0.1385821767,0.103389534,1.0,1,1.0,1,2,0,2,1,3,1,1,1.0,0
334792992,-0.27789642,-0.00084602345,-0.00291890025,0.9606063,0.9999994,5.52e-10,-4.98e-10,0.0010790451,3,36.20480639,138.2529196,44.091103,86.19274,0,2.2379315,4.370358,44.000095,2,0,1.0,0,0,362048064.0,1382529198,49104.90476,86200.90476,0.2591428581,1.763518129,1.049190476,1.698904862,0.71,1.2099999,105.0,39.23809524,0.02519047619,0.01423809524,0.02076190667,-0.07838095238,0.0,0,3.0,1.0,14.0,36.2047881,138.2529164,2.0333552,0.28786045,0.16157134,-0.009997261,0.013038626,0,-0.0047378964,0.009161104,0.0121490825,-0.025738228,0.0045670727,-0.008237397,-0.022344075,-2.4977424,1.8459767,1.3460071,-2.5783832,0.0021580907,44.252674,0.1,0.3524726,0.389127,0.14006189,0.103839666,1.0,1,1.0,1,2,0,2,1,3,1,1,1.0,0
334797991,-0.27785087,-0.0007005194,-0.0028580253,0.9606198,0.9999994,5.52e-10,-4.98e-10,0.0010790451,3,36.20480639,138.2529196,44.093285,86.19494071,0,2.237928529,4.370380343,44.00007286,2,0,1.0,0,0,362048064.0,1382529198,49104.95238,86200.95238,0.261571429,1.763518214,1.049095238,1.698952481,0.71,1.2099999,105.0,39.61904762,0.0250952381,0.01361904762,0.02138095433,-0.08219047619,0.0,0,3.0,1.0,14.0,36.2047881,138.2529164,2.0332009,0.288170625,0.160039065,-0.009997261,0.013038626,0,-0.0032350615,0.00673954425,0.01135210363,-0.027110813,0.0045670727,-0.008237397,-0.022344075,-1.255606875,0.86986615,1.49959385,-2.578610825,0.0021580907,44.252674,0.1,0.3504546175,0.388527865,0.139526975,0.103483562,1.0,1,1.0,1,2,0,2,1,3,1,1,1.0,0
334829026,-0.277794385,-0.000284449505,-0.00311799385,0.96063535,0.9999994,5.52e-10,-4.98e-10,0.0010790451,3,36.20480638,138.2529196,44.095467,86.19714143,0,2.237925557,4.370402686,44.00005071,2,0,1.0,0,0,362048064.0,1382529198,49105.0,86201.0,0.264,1.7635183,1.049,1.6990001,0.71,1.2099999,105.0,40.0,0.025,0.013,0.022000002,-0.086,0.0,0,3.0,1.0,14.0,36.2047881,138.2529164,2.0330466,0.2884808,0.15850679,-0.009997261,0.013038626,0,-0.0017322266,0.0043179845,0.01055512475,-0.028483398,0.0045670727,-0.008237397,-0.022344075,-0.01347135,-0.1062444,1.6531806,-2.57883845,0.0021580907,44.252674,0.1,0.348436635,0.38792873,0.13899206,0.103127458,1.0,1,1.0,1,2,0,2,1,3,1,1,1.0,0
