t,anomaly_label
23.518451,0
23.523451,0
23.573444,0
23.628448,0
23.673423,0
23.718417,0
23.723414,0
23.773459,0
23.828415,0
23.873383,0
23.91838,0
23.923379,0
23.978369,0
24.003002,0
24.018362,0
24.023361,0
24.073352,0
24.118343,0
24.123342,0
24.178332,0
24.218325,0
24.223362,0
24.273315,0
24.328305,0
24.378297,0
24.418289,0
24.423288,0
24.473284,0
24.52827,0
24.573261,0
24.618253,0
24.623252,0
24.678242,0
24.728233,0
24.773225,0
24.818218,0
24.823216,0
24.878207,0
24.918199,0
24.923202,0
24.973189,0
24.999515,0
25.028179,0
25.07817,0
25.118163,0
25.123162,0
25.173153,0
25.228143,0
25.273135,0
25.318128,0
25.323126,0
25.378116,0
25.428108,0
25.473099,0
25.518091,0
25.523096,0
25.57808,0
25.618115,0
25.623112,0
25.673075,0
25.728054,0
25.778045,0
25.818037,0
25.823037,0
25.873032,0
25.928017,0
25.973011,0
26.004053,0
26.018,0
26.023,0
26.077995,0
26.127982,0
26.172972,0
26.217964,0
26.222965,0
26.277953,0
26.317947,0
26.322945,0
26.372937,0
26.427927,0
26.477917,0
26.51791,0
26.522909,0
26.5729,0
26.62789,0
26.672882,0
26.717874,0
26.722876,0
26.777863,0
26.827854,0
26.872846,0
26.91784,0
26.922846,0
26.977827,0
27.005004,0
27.027818,0
27.07281,0
27.1278,0
27.177791,0
27.217784,0
27.222783,0
27.272775,0
27.327765,0
27.377754,0
27.417747,0
27.422751,0
27.477769,0
27.527731,0
27.572719,0
27.617715,0
27.622714,0
27.6777,0
27.727691,0
27.772683,0
27.827673,0
27.877664,0
27.917657,0
27.922655,0
27.972647,0
28.005003,0
28.027637,0
28.077627,0
28.117621,0
28.122619,0
28.177609,0
28.2276,0
28.272594,0
28.317584,0
28.322584,0
28.377573,0
28.427564,0
28.472557,0
28.527547,0
28.577537,0
28.61753,0
28.622529,0
28.67252,0
28.727511,0
28.777501,0
28.817493,0
28.822492,0
28.877482,0
28.927475,0
28.972465,0
29.015008,0
29.017457,0
29.022456,0
29.077446,0
29.127437,0
29.172429,0
29.227419,0
29.277458,0
29.31743,0
29.322425,0
29.372393,0
29.427382,0
29.477374,0
29.517366,0
29.522366,0
29.577354,0
29.627345,0
29.672337,0
29.717329,0
29.722328,0
29.777319,0
29.827309,0
29.872301,0
29.927343,0
29.977282,0
30.002003,0
30.027273,0
30.072265,0
30.127255,0
30.177245,0
30.217238,0
30.222238,0
30.277227,0
30.327218,0
30.377209,0
30.417205,0
30.422204,0
30.477232,0
30.527182,0
30.572174,0
30.627166,0
30.677154,0
30.727145,0
30.772137,0
30.827127,0
30.877119,0
30.91711,0
30.922112,0
30.9771,0
31.004051,0
31.027095,0
31.077082,0
31.117075,0
31.122075,0
31.177063,0
31.227089,0
31.272056,0
31.327036,0
31.377027,0
31.427017,0
31.472048,0
31.527006,0
31.576995,0
31.616984,0
31.621982,0
31.676971,0
31.726962,0
31.776953,0
31.816945,0
31.821944,0
31.876934,0
31.926925,0
31.976969,0
31.998862,0
32.026906,0
32.076898,0
32.126901,0
32.17188,0
32.22687,0
32.276861,0
32.326851,0
32.376842,0
32.426834,0
32.476824,0
32.516817,0
32.521816,0
32.576806,0
32.626796,0
32.676787,0
32.726779,0
32.776769,0
32.826793,0
32.871752,0
32.926742,0
32.976789,0
32.998177,0
33.026742,0
33.076718,0
33.126717,0
33.176699,0
33.216689,0
33.221687,0
33.276681,0
33.326667,0
33.376661,0
33.42665,0
33.47664,0
33.526632,0
33.571634,0
33.626613,0
33.676603,0
33.726594,0
33.776586,0
33.826576,0
33.876566,0
33.916559,0
33.921558,0
33.976548,0
34.000118,0
34.026538,0
34.076529,0
34.126521,0
34.176511,0
34.226501,0
34.271494,0
34.326518,0
34.376474,0
34.426466,0
34.476455,0
34.526447,0
34.576437,0
34.616429,0
34.621428,0
34.676418,0
34.726409,0
34.776403,0
34.826425,0
34.87642,0
34.926372,0
34.971363,0
35.003068,0
35.026353,0
35.076344,0
35.126335,0
35.176326,0
35.226316,0
35.276307,0
35.326299,0
35.376292,0
35.426279,0
35.47627,0
35.526273,0
35.576251,0
35.626243,0
35.676233,0
35.726223,0
35.776214,0
35.826205,0
35.876196,0
35.926186,0
35.976177,0
36.000003,0
36.02617,0
36.076159,0
36.126149,0
36.17614,0
36.226131,0
36.276121,0
36.326112,0
36.376103,0
36.426093,0
36.476085,0
36.526074,0
36.576067,0
36.626061,0
36.676072,0
36.72104,0
36.726098,0
36.776028,0
36.821022,0
36.826019,0
36.87601,0
36.921001,0
36.926006,0
36.975991,0
36.999001,0
37.020987,0
37.025992,0
37.075972,0
37.120964,0
37.126006,0
37.175954,0
37.220945,0
37.225944,0
37.275944,0
37.320927,0
37.325926,0
37.375919,0
37.420908,0
37.425907,0
37.475898,0
37.520889,0
37.525888,0
37.575879,0
37.620873,0
37.625869,0
37.67586,0
37.720852,0
37.725853,0
37.775841,0
37.820833,0
37.825833,0
37.875823,0
37.920815,0
37.925848,0
37.975804,0
38.000001,0
38.020796,0
38.025795,0
38.075785,0
38.120777,0
38.125776,0
38.175767,0
38.220759,0
38.225758,0
38.275749,0
38.320743,0
38.32577,0
38.37573,0
38.420721,0
38.42572,0
38.475718,0
38.520729,0
38.525732,0
38.575691,0
38.620683,0
38.625684,0
38.675673,0
38.720664,0
38.725664,0
38.775655,0
38.820646,0
38.825645,0
38.875636,0
38.920627,0
38.925627,0
38.975617,0
39.002001,0
39.020608,0
39.025607,0
39.075598,0
39.12059,0
39.125633,0
39.17558,0
39.220571,0
39.225572,0
39.275561,0
39.320552,0
39.325551,0
39.375542,0
39.420533,0
39.425532,0
39.475523,0
39.520515,0
39.525513,0
39.575506,0
39.620496,0
39.625495,0
39.675485,0
39.720477,0
39.725476,0
39.775466,0
39.82046,0
39.825457,0
39.875448,0
39.92044,0
39.925478,0
39.975429,0
40.004004,0
40.02042,0
40.025419,0
40.075411,0
40.120405,0
40.125401,0
40.175391,0
40.220426,0
40.225382,0
40.275374,0
40.320364,0
40.325363,0
40.375353,0
40.420384,0
40.42538,0
40.475345,0
40.520326,0
40.525327,0
40.575316,0
40.620313,0
40.625306,0
40.675297,0
40.720288,0
40.725288,0
40.775278,0
40.82027,0
40.825269,0
40.875259,0
40.920251,0
40.925252,0
40.975236,0
41.002042,0
41.020232,0
41.025231,0
41.075221,0
41.120213,0
41.125212,0
41.175203,0
41.220195,0
41.225193,0
41.275184,0
41.320175,0
41.325174,0
41.375165,0
41.420159,0
41.425155,0
41.475147,0
41.520138,0
41.525137,0
41.575127,0
41.620119,0
41.625158,0
41.675108,0
41.720099,0
41.725099,0
41.775089,0
41.820081,0
41.82508,0
41.875077,0
41.920062,0
41.925061,0
41.975051,0
42.002001,0
42.020043,0
42.025066,0
42.075032,0
42.120031,0
42.125023,0
42.175058,0
42.220027,0
42.225033,0
42.275001,0
42.319991,0
42.324999,0
42.374976,0
42.419967,0
42.424966,0
42.474957,0
42.519948,0
42.524947,0
42.574944,0
42.619929,0
42.624928,0
42.674919,0
42.71991,0
42.724909,0
42.7749,0
42.819891,0
42.82489,0
42.87488,0
42.919873,0
42.924871,0
42.974862,0
43.004004,0
43.019853,0
43.024852,0
43.074843,0
43.119834,0
43.124833,0
43.174823,0
43.219816,0
43.224852,0
43.274805,0
43.319796,0
43.324795,0
43.374786,0
43.419777,0
43.424776,0
43.474767,0
43.519758,0
43.524757,0
43.574747,0
43.619739,0
43.624738,0
43.674729,0
43.719723,0
43.724719,0
43.774716,0
43.819701,0
43.8247,0
43.874696,0
43.919683,0
43.924681,0
43.974671,0
44.00305,0
44.019704,0
44.024701,0
44.07467,0
44.119648,0
44.12464,0
44.174636,0
44.219625,0
44.224624,0
44.274614,0
44.319605,0
44.324605,0
44.374595,0
44.419586,0
44.424589,0
44.474576,0
44.519567,0
44.524568,0
44.57456,0
44.619548,0
44.624547,0
44.674537,0
44.719529,0
44.724528,0
44.774519,0
44.819511,0
44.824509,0
44.874502,0
44.919491,0
44.92449,0
44.97448,0
45.001158,0
45.019511,0
45.024471,0
45.074461,0
45.119454,0
45.124463,0
45.174442,0
45.219433,0
45.224444,0
45.274423,0
45.319414,0
45.324413,0
45.374406,0
45.419395,0
45.424394,0
45.474385,0
45.519376,0
45.524376,0
45.574365,0
45.619357,0
45.624355,0
45.674346,0
45.71935,0
45.724336,0
45.774328,0
45.819318,0
45.824317,0
45.874344,0
45.91931,0
45.924359,0
45.974289,0
46.002053,0
46.029278,0
46.074276,0
46.119267,0
46.12426,0
46.17425,0
46.219242,0
46.22424,0
46.274231,0
46.319222,0
46.324221,0
46.379211,0
46.419203,0
46.424202,0
46.474196,0
46.519184,0
46.524183,0
46.574174,0
46.619165,0
46.62418,0
46.674154,0
46.729144,0
46.77414,0
46.819126,0
46.824125,0
46.874116,0
46.919107,0
46.924108,0
46.974096,0
47.001023,0
47.019088,0
47.024087,0
47.079076,0
47.119068,0
47.124068,0
47.174058,0
47.21905,0
47.224049,0
47.274039,0
47.31903,0
47.324029,0
47.37402,0
47.429013,0
47.474002,0
47.518992,0
47.523993,0
47.573983,0
47.618972,0
47.623971,0
47.673961,0
47.718994,0
47.723994,0
47.778954,0
47.818933,0
47.823936,0
47.87393,0
47.918914,0
47.923913,0
47.973901,0
48.002,0
48.018895,0
48.023894,0
48.073884,0
48.128874,0
48.173865,0
48.218857,0
48.223855,0
48.273845,0
48.328846,0
48.373827,0
48.418818,0
48.423816,0
48.478806,0
48.518798,0
48.523797,0
48.573788,0
48.618779,0
48.623778,0
48.678767,0
48.71876,0
48.723759,0
48.773749,0
48.828739,0
48.87373,0
48.918721,0
48.923721,0
48.973715,0
49.002061,0
49.0287,0
49.073693,0
49.118682,0
49.123681,0
49.178673,0
49.218663,0
49.223662,0
49.273654,0
49.318691,0
49.323642,0
49.378647,0
49.418624,0
49.423623,0
49.473613,0
49.528603,0
49.573595,0
49.618591,0
49.623587,0
49.673606,0
49.728563,0
49.773555,0
49.818546,0
49.823547,0
49.878534,0
49.918527,0
49.923526,0
49.973516,0
50.004095,0
50.018508,0
50.023506,0
50.078496,0
50.118488,0
50.123487,0
50.173479,0
50.228466,0
50.273458,0
50.318451,0
50.32345,0
50.373438,0
50.428457,0
50.47342,0
50.518411,0
50.523409,0
50.578398,0
50.618391,0
50.62339,0
50.67338,0
50.718371,0
50.723374,0
50.778359,0
50.818352,0
50.823352,0
50.873337,0
50.928331,0
50.973323,0
51.005013,0
51.018312,0
51.023312,0
51.073302,0
51.128291,0
51.173283,0
51.218274,0
51.223273,0
51.278262,0
51.328252,0
51.373244,0
51.418282,0
51.423279,0
51.478238,0
51.518219,0
51.523259,0
51.573206,0
51.628195,0
51.678184,0
51.718176,0
51.723177,0
51.773167,0
51.828154,0
51.873148,0
51.918137,0
51.923159,0
51.978126,0
52.002004,0
52.028116,0
52.073108,0
52.118098,0
52.123099,0
52.178087,0
52.218118,0
52.223079,0
52.27307,0
52.328057,0
52.378048,0
52.418039,0
52.423045,0
52.473032,0
52.528018,0
52.573049,0
52.618004,0
52.623,0
52.677989,0
52.727979,0
52.77297,0
52.817961,0
52.822962,0
52.877949,0
52.917941,0
52.92294,0
52.97293,0
53.003008,0
53.027919,0
53.07791,0
53.117902,0
53.122901,0
53.172891,0
53.227881,0
53.27291,0
53.317876,0
53.322873,0
53.37785,0
53.427841,0
53.472834,0
53.517823,0
53.522822,0
53.577811,0
53.627802,0
53.672793,0
53.727782,0
53.777772,0
53.817764,0
53.822763,0
53.872753,0
53.927743,0
53.97774,0
54.005004,0
54.017725,0
54.022724,0
54.077718,0
54.127703,0
54.172694,0
54.217686,0
54.222684,0
54.277674,0
54.327664,0
54.372655,0
54.427644,0
54.477634,0
54.517627,0
54.522671,0
54.572617,0
54.627606,0
54.677594,0
54.717587,0
54.722586,0
54.777575,0
54.827565,0
54.872556,0
54.917547,0
54.922546,0
54.977535,0
55.001001,0
55.027526,0
55.072517,0
55.127547,0
55.177508,0
55.217493,0
55.222487,0
55.272477,0
55.327467,0
55.377456,0
55.417449,0
55.422447,0
55.477436,0
55.527427,0
55.572428,0
55.617409,0
55.622408,0
55.677397,0
55.727387,0
55.772378,0
55.827368,0
55.877358,0
55.927357,0
55.972338,0
56.001047,0
56.027332,0
56.077318,0
56.11731,0
56.122308,0
56.177298,0
56.227289,0
56.277278,0
56.31727,0
56.322269,0
56.377259,0
56.427248,0
56.47224,0
56.527229,0
56.577219,0
56.627211,0
56.6722,0
56.727189,0
56.777179,0
56.817171,0
56.82217,0
56.877159,0
56.927149,0
56.977243,0
57.011004,0
57.01715,0
57.022146,0
57.077121,0
57.12712,0
57.1721,0
57.227091,0
57.277084,0
57.32707,0
57.37206,0
57.42705,0
57.477042,0
57.517032,0
57.522031,0
57.577021,0
57.62701,0
57.677006,0
57.717001,0
57.721991,0
57.776981,0
57.82697,0
57.871961,0
57.92695,0
57.97694,0
58.010053,0
58.02693,0
58.071924,0
58.12691,0
58.176902,0
58.221891,0
58.226891,0
58.276881,0
58.32687,0
58.37686,0
58.416852,0
58.421851,0
58.476841,0
58.52683,0
58.571821,0
58.626811,0
58.676801,0
58.726791,0
58.771784,0
58.826771,0
58.876761,0
58.926793,0
58.976753,0
59.008463,0
59.026736,0
59.07672,0
59.116717,0
59.121716,0
59.1767,0
59.226692,0
59.27668,0
59.32667,0
59.37666,0
59.42665,0
59.471641,0
59.52663,0
59.576621,0
59.62661,0
59.6766,0
59.72659,0
59.77658,0
59.816576,0
59.821571,0
59.876584,0
59.92655,0
59.97654,0
60.012248,0
60.02653,0
60.07652,0
60.126513,0
60.171501,0
60.22649,0
60.27648,0
60.32647,0
60.37646,0
60.42645,0
60.476439,0
60.516431,0
60.521433,0
60.576419,0
60.62641,0
60.676402,0
60.726417,0
60.776428,0
60.826371,0
60.871361,0
60.92635,0
60.976339,0
61.003002,0
61.026329,0
61.076319,0
61.126309,0
61.176305,0
61.226289,0
61.276279,0
61.326269,0
61.376259,0
61.426249,0
61.476239,0
61.526228,0
61.576221,0
61.626211,0
61.676248,0
61.726188,0
61.776178,0
61.826171,0
61.876158,0
61.926147,0
61.976137,0
62.002004,0
62.026127,0
62.076117,0
62.126119,0
62.176097,0
62.226087,0
62.276077,0
62.326067,0
62.376057,0
62.426047,0
62.47604,0
62.526039,0
62.576049,0
62.626009,0
62.675997,0
62.725997,0
62.775976,0
62.825967,0
62.875956,0
62.925945,0
62.975935,0
63.002012,0
63.025925,0
63.075915,0
63.125904,0
63.175895,0
63.225928,0
63.275874,0
63.325864,0
63.375854,0
63.425844,0
63.475833,0
63.525823,0
63.575814,0
63.62582,0
63.675793,0
63.725783,0
63.775773,0
63.825763,0
63.875753,0
63.925742,0
63.975732,0
64.001404,0
64.025724,0
64.075718,0
64.125711,0
64.175691,0
64.225682,0
64.275696,0
64.325662,0
64.375651,0
64.425678,0
64.475638,0
64.525623,0
64.57561,0
64.61566,0
64.6256,0
64.675608,0
64.720581,0
64.725579,0
64.775577,0
64.82056,0
64.82556,0
64.875549,0
64.92054,0
64.925539,0
64.975528,0
65.002095,0
65.020524,0
65.025519,0
65.07551,0
65.120499,0
65.1255,0
65.175488,0
65.220479,0
65.225478,0
65.275467,0
65.320458,0
65.325457,0
65.375447,0
65.420438,0
65.425436,0
65.475433,0
65.520417,0
65.525416,0
65.575406,0
65.620397,0
65.625397,0
65.675387,0
65.720377,0
65.725375,0
65.775365,0
65.820356,0
65.825355,0
65.875345,0
65.920336,0
65.925334,0
65.975326,0
66.001653,0
66.020315,0
66.025314,0
66.075304,0
66.120295,0
66.125294,0
66.175283,0
66.220276,0
66.225273,0
66.275306,0
66.320273,0
66.325267,0
66.375248,0
66.420233,0
66.425232,0
66.475222,0
66.520213,0
66.525212,0
66.575204,0
66.620193,0
66.625191,0
66.675181,0
66.720172,0
66.725176,0
66.775161,0
66.820151,0
66.82515,0
66.87514,0
66.920131,0
66.92513,0
66.975145,0
67.004009,0
67.02011,0
67.025121,0
67.075099,0
67.12009,0
67.125089,0
67.175079,0
67.220069,0
67.225068,0
67.275058,0
67.320049,0
67.325047,0
67.375038,0
67.420028,0
67.425035,0
67.475017,0
67.520009,0
67.525007,0
67.574997,0
67.619992,0
67.625009,0
67.674976,0
67.719967,0
67.724966,0
67.774957,0
67.819946,0
67.824945,0
67.874935,0
67.919925,0
67.924924,0
67.974914,0
68.001111,0
68.019905,0
68.024907,0
68.074894,0
68.119884,0
68.124885,0
68.174873,0
68.219911,0
68.224907,0
68.274867,0
68.319872,0
68.324842,0
68.374832,0
68.419822,0
68.424821,0
68.474811,0
68.519801,0
68.524848,0
68.57479,0
68.619781,0
68.62478,0
68.674772,0
68.719761,0
68.724759,0
68.774749,0
68.81974,0
68.824739,0
68.874728,0
68.919719,0
68.92472,0
68.974712,0
69.003005,0
69.019698,0
69.024699,0
69.074687,0
69.119678,0
69.124676,0
69.174667,0
69.219657,0
69.224657,0
69.274646,0
69.319636,0
69.324635,0
69.374626,0
69.419616,0
69.424615,0
69.474607,0
69.519595,0
69.524594,0
69.574587,0
69.619574,0
69.624573,0
69.674563,0
69.719553,0
69.724554,0
69.774542,0
69.819533,0
69.824532,0
69.874521,0
69.919512,0
69.924514,0
69.974505,0
70.003007,0
70.019582,0
70.024527,0
70.0745,0
70.119476,0
70.124471,0
70.174466,0
70.219451,0
70.224454,0
70.274439,0
70.319431,0
70.324428,0
70.374418,0
70.419409,0
70.424408,0
70.474398,0
70.519388,0
70.524391,0
70.574377,0
70.619367,0
70.624367,0
70.674356,0
70.719347,0
70.724346,0
70.774335,0
70.819357,0
70.824326,0
70.874315,0
70.919305,0
70.924304,0
70.974294,0
71.003005,0
71.019284,0
71.024284,0
71.074273,0
71.119264,0
71.124263,0
71.174287,0
71.22924,0
71.274232,0
71.319223,0
71.324223,0
71.374211,0
71.419201,0
71.424201,0
71.474191,0
71.51918,0
71.524179,0
71.579167,0
71.619159,0
71.624159,0
71.674148,0
71.719138,0
71.724139,0
71.774129,0
71.819118,0
71.824119,0
71.874154,0
71.92913,0
71.97409,0
71.998305,0
72.019081,0
72.024076,0
72.074066,0
72.119055,0
72.124056,0
72.174045,0
72.219034,0
72.22404,0
72.279025,0
72.319013,0
72.324013,0
72.374004,0
72.418995,0
72.423996,0
72.474032,0
72.518972,0
72.523971,0
72.57396,0
72.628948,0
72.673939,0
72.71893,0
72.723936,0
72.773918,0
72.818909,0
72.823907,0
72.873897,0
72.918886,0
72.923887,0
72.978875,0
72.998017,0
73.018867,0
73.023866,0
73.073856,0
73.118846,0
73.123846,0
73.173835,0
73.218825,0
73.223824,0
73.273827,0
73.328802,0
73.373793,0
73.418783,0
73.42379,0
73.473771,0
73.52876,0
73.573751,0
73.618741,0
73.62374,0
73.678729,0
73.718724,0
73.723722,0
73.773732,0
73.818713,0
73.823696,0
73.878725,0
73.918678,0
73.923677,0
73.973667,0
74.005059,0
74.028656,0
74.073646,0
74.118637,0
74.123635,0
74.173648,0
74.228613,0
74.273604,0
74.318594,0
74.323595,0
74.378582,0
74.418574,0
74.423572,0
74.473562,0
74.518552,0
74.523551,0
74.578539,0
74.618534,0
74.62353,0
74.673527,0
74.728511,0
74.773502,0
74.81849,0
74.823488,0
74.873478,0
74.928466,0
74.973457,0
75.002004,0
75.018447,0
