t,mavros-nav_info-roll:field.measured,mavros-nav_info-roll:field.measured_mask,mavros-nav_info-roll:field.measured_med,mavros-nav_info-pitch:field.measured,mavros-nav_info-pitch:field.measured_mask,mavros-nav_info-pitch:field.measured_med,mavros-nav_info-yaw:field.measured,mavros-nav_info-yaw:field.measured_mask,mavros-nav_info-yaw:field.measured_med,mavros-vfr_hud:field.groundspeed,mavros-vfr_hud:field.groundspeed_mask,mavros-vfr_hud:field.groundspeed_med,mavros-vfr_hud:field.heading,mavros-vfr_hud:field.heading_mask,mavros-vfr_hud:field.heading_med,mavros-vfr_hud:field.throttle,mavros-vfr_hud:field.throttle_mask,mavros-vfr_hud:field.throttle_med,mavros-vfr_hud:field.climb,mavros-vfr_hud:field.climb_mask,mavros-vfr_hud:field.climb_med,mavros-vfr_hud:field.altitude,mavros-vfr_hud:field.altitude_mask,mavros-vfr_hud:field.altitude_med,mavros-nav_info-roll:field.measured__sin_med,mavros-nav_info-roll:field.measured__cos_med,mavros-nav_info-pitch:field.measured__sin_med,mavros-nav_info-pitch:field.measured__cos_med,mavros-nav_info-yaw:field.measured__sin_med,mavros-nav_info-yaw:field.measured__cos_med,mavros-vfr_hud:field.heading__sin_med,mavros-vfr_hud:field.heading__cos_med,mavros-nav_info-roll:field.measured__sin_med_mm,mavros-nav_info-roll:field.measured__cos_med_mm,mavros-nav_info-pitch:field.measured__sin_med_mm,mavros-nav_info-pitch:field.measured__cos_med_mm,mavros-nav_info-yaw:field.measured__sin_med_mm,mavros-nav_info-yaw:field.measured__cos_med_mm,mavros-vfr_hud:field.groundspeed_med_mm,mavros-vfr_hud:field.heading__sin_med_mm,mavros-vfr_hud:field.heading__cos_med_mm,mavros-vfr_hud:field.throttle_med_mm,mavros-vfr_hud:field.climb_med_mm,mavros-vfr_hud:field.altitude_med_mm
0.0113246440887451,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,1,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0113840103149414,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0138080120086669,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0138134956359863,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0138397216796875,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0174150466918945,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0175013542175292,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0175216197967529,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0186965465545654,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,1,13.021107,163.0,1,163.0,0.41,1,0.41,0.5989602,1,0.5989602,390.85,1,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0207867622375452,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0295760631561279,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0296065807342529,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0296895503997873,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0344941616058349,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0345003604888916,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0364341735839879,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0364506244659459,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0371184349060058,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0504219532012939,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0504612922668457,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0505018234252929,24.913069,0,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0629327297210693,28.40429,1,24.913069,2.98407,0,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0630421638488769,28.40429,0,24.913069,3.2943308,1,2.98407,158.44438,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0630717277526855,28.40429,0,24.913069,3.2943308,0,2.98407,163.47467,1,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0631184577941894,28.40429,0,24.913069,3.2943308,0,2.98407,163.47467,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0640068054199218,28.40429,0,24.913069,3.2943308,0,2.98407,163.47467,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0640504360198974,28.40429,0,24.913069,3.2943308,0,2.98407,163.47467,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0641002655029296,28.40429,0,24.913069,3.2943308,0,2.98407,163.47467,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.42124268,0.906948,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.76550615,0.7664742,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0732960700988769,28.40429,0,26.65868,3.2943308,0,2.98407,163.47467,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.44867462,0.8936952,0.052058306,0.99864405,0.36740422,-0.93006134,0.2923717,-0.9563047,0.7827174,0.7332146,0.6274131,0.96699524,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.073366641998291,28.40429,0,28.40429,3.2943308,0,3.1392004,163.47467,0,158.44438,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.47569007,0.879613,0.054761976,0.99849945,0.36740422,-0.93006134,0.2923717,-0.9563047,0.7996674,0.6978736,0.6324655,0.9634756,0.6837021,0.0349693,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0734248161315918,28.40429,0,28.40429,3.2943308,0,3.2943308,163.47467,0,160.95953,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.47569007,0.879613,0.057465244,0.9983475,0.32623586,-0.9452884,0.2923717,-0.9563047,0.7996674,0.6978736,0.6375171,0.959777,0.66311795,0.027355772,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0808866024017334,28.40429,0,28.40429,3.2943308,0,3.2943308,163.47467,0,163.47467,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.47569007,0.879613,0.057465244,0.9983475,0.2844392,-0.9586941,0.2923717,-0.9563047,0.7996674,0.6978736,0.6375171,0.959777,0.6422196,0.02065292,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0811283588409459,28.40429,0,28.40429,3.2943308,0,3.2943308,163.47467,0,163.47467,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.47569007,0.879613,0.057465244,0.9983475,0.2844392,-0.9586941,0.2923717,-0.9563047,0.7996674,0.6978736,0.6375171,0.959777,0.6422196,0.02065292,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0814757347106933,28.40429,0,28.40429,3.2943308,0,3.2943308,163.47467,0,163.47467,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.47569007,0.879613,0.057465244,0.9983475,0.2844392,-0.9586941,0.2923717,-0.9563047,0.7996674,0.6978736,0.6375171,0.959777,0.6422196,0.02065292,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0817775726318359,28.40429,0,28.40429,3.2943308,0,3.2943308,163.47467,0,163.47467,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.47569007,0.879613,0.057465244,0.9983475,0.2844392,-0.9586941,0.2923717,-0.9563047,0.7996674,0.6978736,0.6375171,0.959777,0.6422196,0.02065292,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0897603034973144,28.40429,0,28.40429,3.2943308,0,3.2943308,163.47467,0,163.47467,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.47569007,0.879613,0.057465244,0.9983475,0.2844392,-0.9586941,0.2923717,-0.9563047,0.7996674,0.6978736,0.6375171,0.959777,0.6422196,0.02065292,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0903801918029785,28.40429,0,28.40429,3.2943308,0,3.2943308,163.47467,0,163.47467,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.47569007,0.879613,0.057465244,0.9983475,0.2844392,-0.9586941,0.2923717,-0.9563047,0.7996674,0.6978736,0.6375171,0.959777,0.6422196,0.02065292,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.090458869934082,28.40429,0,28.40429,3.2943308,0,3.2943308,163.47467,0,163.47467,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.47569007,0.879613,0.057465244,0.9983475,0.2844392,-0.9586941,0.2923717,-0.9563047,0.7996674,0.6978736,0.6375171,0.959777,0.6422196,0.02065292,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0930120944976771,28.40429,1,28.40429,3.2943308,0,3.2943308,163.47467,0,163.47467,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.47569007,0.879613,0.057465244,0.9983475,0.2844392,-0.9586941,0.2923717,-0.9563047,0.7996674,0.6978736,0.6375171,0.959777,0.6422196,0.02065292,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0930352210998535,28.40429,0,28.40429,3.2943308,1,3.2943308,163.47467,0,163.47467,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.47569007,0.879613,0.057465244,0.9983475,0.2844392,-0.9586941,0.2923717,-0.9563047,0.7996674,0.6978736,0.6375171,0.959777,0.6422196,0.02065292,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0931189060211146,28.40429,0,28.40429,3.2943308,0,3.2943308,163.47467,1,163.47467,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.47569007,0.879613,0.057465244,0.9983475,0.2844392,-0.9586941,0.2923717,-0.9563047,0.7996674,0.6978736,0.6375171,0.959777,0.6422196,0.02065292,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0931346416473459,28.40429,0,28.40429,3.2943308,0,3.2943308,163.47467,0,163.47467,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.47569007,0.879613,0.057465244,0.9983475,0.2844392,-0.9586941,0.2923717,-0.9563047,0.7996674,0.6978736,0.6375171,0.959777,0.6422196,0.02065292,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
0.0966372489929199,28.40429,0,28.40429,3.2943308,0,3.2943308,163.47467,0,163.47467,13.021107,0,13.021107,163.0,0,163.0,0.41,0,0.41,0.5989602,0,0.5989602,390.85,0,390.85,0.47569007,0.879613,0.057465244,0.9983475,0.2844392,-0.9586941,0.2923717,-0.9563047,0.7996674,0.6978736,0.6375171,0.959777,0.6422196,0.02065292,0.1308523,0.6461859,0.02184765,0.5466667,0.46291032,0.29414368
