t,mavros-nav_info-roll:field.measured,mavros-nav_info-roll:field.measured_mask,mavros-nav_info-roll:field.measured_med,mavros-nav_info-pitch:field.measured,mavros-nav_info-pitch:field.measured_mask,mavros-nav_info-pitch:field.measured_med,mavros-nav_info-yaw:field.measured,mavros-nav_info-yaw:field.measured_mask,mavros-nav_info-yaw:field.measured_med,mavros-vfr_hud:field.groundspeed,mavros-vfr_hud:field.groundspeed_mask,mavros-vfr_hud:field.groundspeed_med,mavros-vfr_hud:field.heading,mavros-vfr_hud:field.heading_mask,mavros-vfr_hud:field.heading_med,mavros-vfr_hud:field.throttle,mavros-vfr_hud:field.throttle_mask,mavros-vfr_hud:field.throttle_med,mavros-vfr_hud:field.climb,mavros-vfr_hud:field.climb_mask,mavros-vfr_hud:field.climb_med,mavros-vfr_hud:field.altitude,mavros-vfr_hud:field.altitude_mask,mavros-vfr_hud:field.altitude_med,mavros-nav_info-roll:field.measured__sin_med,mavros-nav_info-roll:field.measured__cos_med,mavros-nav_info-pitch:field.measured__sin_med,mavros-nav_info-pitch:field.measured__cos_med,mavros-nav_info-yaw:field.measured__sin_med,mavros-nav_info-yaw:field.measured__cos_med,mavros-vfr_hud:field.heading__sin_med,mavros-vfr_hud:field.heading__cos_med,mavros-nav_info-roll:field.measured__sin_med_mm,mavros-nav_info-roll:field.measured__cos_med_mm,mavros-nav_info-pitch:field.measured__sin_med_mm,mavros-nav_info-pitch:field.measured__cos_med_mm,mavros-nav_info-yaw:field.measured__sin_med_mm,mavros-nav_info-yaw:field.measured__cos_med_mm,mavros-vfr_hud:field.groundspeed_med_mm,mavros-vfr_hud:field.heading__sin_med_mm,mavros-vfr_hud:field.heading__cos_med_mm,mavros-vfr_hud:field.throttle_med_mm,mavros-vfr_hud:field.climb_med_mm,mavros-vfr_hud:field.altitude_med_mm
0.0334155559539723,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.0341033935546803,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.0341742038726735,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.0400097370147634,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.0623283386230397,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.0664579868316579,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.0664975643157887,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.0673599243163991,27.868982,1,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.067705869674679,27.868982,0,27.868982,11.786502,1,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.0677366256713796,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,1,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.0679597854614186,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.0765664577484059,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.0766096115112233,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.0766131877899098,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.078512668609612,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.110150098800652,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1142463684081995,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1183278560638392,27.868982,1,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1183347702026296,27.868982,0,27.868982,11.786502,1,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.118354558944695,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,1,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1183600425720143,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1211397647857595,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1211783885955704,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1233651638030899,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1258902549743581,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1259293556213272,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1263072490692067,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1263756752014089,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.127678871154778,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1277170181274378,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1277329921722341,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1278464794158864,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1300256252288782,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1300659179687429,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1300697326660085,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1530122756957936,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1829817295074391,27.868982,1,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1862504482269216,27.868982,0,27.868982,11.786502,1,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1886999607086075,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,1,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1910090446472097,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1912238597869802,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.192038059234612,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.1920866966247487,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
0.19215440750121,27.868982,0,27.868982,11.786502,0,11.786502,-71.54645,0,-71.54645,12.71011,0,12.71011,296.0,0,296.0,0.41,0,0.41,3.794409,0,3.794409,391.88,0,391.88,0.4674513,0.88401884,0.20426545,0.9789155,-0.94858056,0.31653577,-0.89879405,0.43837115,0.79449826,0.70893055,0.911844,0.4867886,0.02570972,0.65826786,0.11165911,0.050602976,0.7191856,0.5466667,0.6831225,0.30922422
