timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter,lat_x,lon_x,alt_x,alt_ellipsoid_x,delta_alt,eph_x,epv_x,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning,time_utc_usec,lat_y,lon_y,alt_y,alt_ellipsoid_y,s_variance_m_s,c_variance_rad,eph_y,epv_y,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,heading_offset,fix_type,vel_ned_valid,satellites_used,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading_y,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,label
615558161,-0.33965975,-0.010201418,-0.0014960668,0.9404919,0.9999999,2.2297244e-11,-8.2146434e-10,0.00047517612,3.0,36.20481543246761,138.25292171543498,51.85747916666666,78.02909833333334,0.0,2.7944291666666667,4.169132333333334,51.767520000000005,2.0,0.0,1.0,0.0,2008095804900204.8,362048146.375,1382529219.375,40999.625,78095.625,0.33762502625,0.7568264337499999,1.7527500875,3.0726252,0.77,1.35,103.0,24.375,0.049375,-0.045875,-0.017500000875,-0.085500009125,1.1893106,0.0,3.0,1.0,12.0,36.204818,138.25291959999998,-0.2857086766666666,0.1897507133333333,-2.908848733333333,-0.039897293,0.04249571,0.0,0.0055182069666666,0.0002197959333333,-0.0184548606666666,-0.0269308206666666,-0.038354572,0.054698005,-0.03981606,0.3457911666666666,0.184743532,0.1231720906666666,-2.448541833333333,0.0009503523,48.948917,0.1,0.4704597566666667,0.39974949,0.1491178433333333,0.1086803599999999,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0
615608152,-0.33908334,-0.009930897,-0.0016923266,0.9407024,0.9999999,2.2297244e-11,-8.2146434e-10,0.00047517612,3.0,36.2048154207082,138.25292171827246,51.859253333333335,78.03106666666666,0.0,2.7944063333333333,4.169113666666667,51.76793,2.0,0.0,1.0,0.0,2008095804933538.5,362048146.5,1382529219.5,41003.16666666666,78099.16666666667,0.3381666916666667,0.756826625,1.75266675,3.0725002,0.77,1.35,103.0,24.5,0.0478333333333333,-0.0445,-0.0166666675,-0.0833333421666666,1.1893106,0.0,3.0,1.0,12.0,36.204818,138.25291959999998,-0.2872283533333333,0.1899499366666666,-2.9109110666666664,-0.039897293,0.04249571,0.0,0.0046851562333333,-0.0009036671333333,-0.0167457103333333,-0.0262691463333333,-0.038354572,0.054698005,-0.03981606,-0.0789080166666666,0.391791916,0.3416935153333333,-2.4486516666666667,0.0009503523,48.948917,0.1,0.4730128933333333,0.40035561,0.1506014166666666,0.10913386,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0
615653145,-0.339278235,-0.0098355829999999,-0.0017079768,0.9406331,0.9999999,2.2297244e-11,-8.2146434e-10,0.00047517612,3.0,36.20481540894879,138.25292172110994,51.8610275,78.033035,0.0,2.7943835000000004,4.169095,51.76834,2.0,0.0,1.0,0.0,2008095804966872.0,362048146.625,1382529219.625,41006.708333333336,78102.70833333333,0.3387083570833333,0.75682681625,1.7525834125,3.0723752,0.77,1.35,103.0,24.625,0.0462916666666666,-0.043125,-0.015833334125,-0.0811666752083333,1.1893106,0.0,3.0,1.0,12.0,36.204818,138.25291959999998,-0.28874803,0.19014916,-2.9129734,-0.039897293,0.04249571,0.0,0.0038521055,-0.0020271302,-0.01503656,-0.025607472,-0.038354572,0.054698005,-0.03981606,-0.5036072,0.5988403,0.56021494,-2.4487615,0.0009503523,48.948917,0.1,0.47556603,0.40096173,0.15208499,0.10958736,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0
615658150,-0.33947313,-0.009740269,-0.001723627,0.9405638,0.9999999,2.2297244e-11,-8.2146434e-10,0.00047517612,3.0,36.204815397189385,138.25292172394742,51.86280166666666,78.03500333333334,0.0,2.794360666666667,4.169076333333333,51.76875,2.0,0.0,1.0,0.0,2008095805000204.8,362048146.75,1382529219.75,41010.25,78106.25,0.3392500225,0.7568270075,1.752500075,3.0722502,0.77,1.35,103.0,24.75,0.04475,-0.04175,-0.0150000007499999,-0.0790000082499999,1.1893106,0.0,3.0,1.0,12.0,36.204818,138.25291959999998,-0.2898435199999999,0.19045912,-2.914459,-0.039897293,0.04249571,0.0,0.0051326092333333,-0.0027666561333333,-0.0179727093333333,-0.028837323,-0.038354572,0.054698005,-0.03981606,-0.17032982,-0.0240633333333333,0.5044579133333333,-2.4488135333333334,0.0009503523,48.948917,0.1,0.4727400433333333,0.3999668366666666,0.1502362633333333,0.1089941113333333,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0
615708135,-0.3392231,-0.009750612,-0.0018040754,0.9406537,0.9999999,2.2297244e-11,-8.2146434e-10,0.00047517612,3.0,36.20481538542997,138.2529217267849,51.86457583333333,78.03697166666666,0.0,2.794337833333333,4.169057666666666,51.76916,2.0,0.0,1.0,0.0,2008095805033538.5,362048146.875,1382529219.875,41013.79166666666,78109.79166666667,0.3397916879166666,0.7568271987499999,1.7524167375,3.0721252,0.77,1.35,103.0,24.875,0.0432083333333333,-0.040375,-0.014166667375,-0.0768333412916666,1.1893106,0.0,3.0,1.0,12.0,36.204818,138.25291959999998,-0.29093901,0.19076908,-2.9159446,-0.039897293,0.04249571,0.0,0.0064131129666666,-0.0035061820666666,-0.0209088586666666,-0.032067174,-0.038354572,0.054698005,-0.03981606,0.16294756,-0.6469669666666666,0.4487008866666667,-2.4488655666666665,0.0009503523,48.948917,0.1,0.4699140566666667,0.3989719433333333,0.1483875366666666,0.1084008626666666,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0
615753127,-0.33942193,-0.009811077,-0.0016581274,0.9405816,0.9999999,2.2297244e-11,-8.2146434e-10,0.00047517612,3.0,36.20481537367056,138.2529217296224,51.86635,78.03894,-0.0,2.794315,4.169039,51.76957,2.0,0.0,1.0,0.0,2008095805066872.0,362048147.0,1382529220.0,41017.333333333336,78113.33333333333,0.3403333533333333,0.75682739,1.7523334,3.0720002,0.77,1.35,103.0,25.0,0.0416666666666666,-0.039,-0.0133333339999999,-0.0746666743333333,1.1893106,0.0,3.0,1.0,12.0,36.204818,138.25291959999998,-0.2920345,0.19107904,-2.9174302,-0.039897293,0.04249571,0.0,0.0076936167,-0.004245708,-0.023845008,-0.035297025,-0.038354572,0.054698005,-0.03981606,0.49622494,-1.2698706,0.39294386,-2.4489176,0.0009503523,48.948917,0.1,0.46708807,0.39797705,0.14653881,0.107807614,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0
615808156,-0.33919618,-0.0098830825,-0.0016977978,0.94066226,0.9999999,2.2297244e-11,-8.2146434e-10,0.00047517612,3.0,36.20481536046657,138.2529217482458,51.8676116,78.04054,0.0,2.79429494,4.1690684,51.769975,2.0,0.0,1.0,0.0,2008095805100204.8,362048147.125,1382529220.125,41020.875,78116.875,0.34087501875,0.75682758125,1.7522500625,3.0718752,0.77,1.35,103.0,25.125,0.040125,-0.037625,-0.012500000625,-0.072500007375,1.1893106,0.0,3.0,1.0,12.0,36.204818,138.25291959999998,-0.294164135,0.19353949,-2.91934765,-0.039897293,0.04249571,0.0,0.00517964855,0.0002521319999999,-0.022470777,-0.0339718255,-0.038354572,0.054698005,-0.03981606,0.37718916,-0.2063846499999999,0.43878603,-2.4490133,0.0009503523,48.948917,0.10159068,0.470873285,0.400189275,0.14878752,0.108639552,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0
615853109,-0.33927086,-0.00989728225,-0.00167515415,0.94063523,0.9999999,2.2297244e-11,-8.2146434e-10,0.00047517612,3.0,36.20481534726257,138.2529217668692,51.8688732,78.04214,0.0,2.79427488,4.169097799999999,51.77038,2.0,0.0,1.0,0.0,2008095805133538.5,362048147.25,1382529220.25,41024.41666666666,78120.41666666667,0.3414166841666666,0.7568277725,1.752166725,3.0717502,0.77,1.35,103.0,25.25,0.0385833333333333,-0.03625,-0.01166666725,-0.0703333404166666,1.1893106,0.0,3.0,1.0,12.0,36.204818,138.25291959999998,-0.29629377,0.19599994,-2.9212651,-0.039897293,0.04249571,0.0,0.0026656804,0.004749972,-0.021096546,-0.032646626,-0.038354572,0.054698005,-0.03981606,0.25815338,0.8571013,0.4846282,-2.449109,0.0009503523,48.948917,0.10318136,0.4746585,0.4024015,0.15103623,0.10947149,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0
615858110,-0.33934554,-0.009911482,-0.0016525105,0.9406082,0.9999999,2.2297244e-11,-8.2146434e-10,0.00047517612,3.0,36.20481533405857,138.25292178549265,51.8701348,78.04374,0.0,2.79425482,4.1691272,51.770785,2.0,0.0,1.0,0.0,2008095805166872.0,362048147.375,1382529220.375,41027.958333333336,78123.95833333333,0.3419583495833333,0.7568279637499999,1.7520833875,3.0716252,0.77,1.35,103.0,25.375,0.0370416666666666,-0.034875,-0.010833333875,-0.0681666734583333,1.1893106,0.0,3.0,1.0,12.0,36.204818,138.25291959999998,-0.2973210466666667,0.1971445966666666,-2.9220904,-0.039897293,0.04249571,0.0,0.0010834522666666,0.0049980994333333,-0.0238827006666666,-0.0349824886666666,-0.038354572,0.054698005,-0.03981606,0.0515314433333333,0.9479306666666666,0.0331956333333333,-2.4491711666666665,0.0009503523,48.948917,0.1024755633333333,0.4719349133333333,0.4014389066666667,0.1493123066666666,0.1089090533333333,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0
615908100,-0.33923456,-0.009744468,-0.0016171832,0.9406499,0.9999999,2.2297244e-11,-8.2146434e-10,0.00047517612,3.0,36.20481532085457,138.25292180411606,51.8713964,78.04534000000001,0.0,2.79423476,4.1691566,51.77119,2.0,0.0,1.0,0.0,2008095805200204.8,362048147.5,1382529220.5,41031.5,78127.5,0.342500015,0.756828155,1.75200005,3.0715002,0.77,1.35,103.0,25.5,0.0355,-0.0335,-0.0100000005,-0.0660000065,1.1893106,0.0,3.0,1.0,12.0,36.204818,138.25291959999998,-0.2983483233333333,0.1982892533333333,-2.9229157,-0.039897293,0.04249571,0.0,-0.0004987758666666,0.0052462268666666,-0.0266688553333333,-0.0373183513333333,-0.038354572,0.054698005,-0.03981606,-0.1550904933333333,1.038760033333333,-0.4182369333333334,-2.4492333333333334,0.0009503523,48.948917,0.1017697666666666,0.4692113266666666,0.4004763133333333,0.1475883833333333,0.1083466166666666,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0
615953094,-0.339215115,-0.0097859617499999,-0.0017065922,0.94065638,0.9999999,2.2297244e-11,-8.2146434e-10,0.00047517612,3.0,36.20481530765058,138.25292182273947,51.872658,78.04694,-0.0,2.7942147,4.169186,51.771595,2.0,0.0,1.0,0.0,2008095805233538.5,362048147.625,1382529220.625,41035.04166666666,78131.04166666667,0.3430416804166666,0.7568283462500001,1.7519167125,3.0713752,0.77,1.35,103.0,25.625,0.0339583333333333,-0.032125,-0.009166667125,-0.0638333395416666,1.1893106,0.0,3.0,1.0,12.0,36.204818,138.25291959999998,-0.2993756,0.19943391,-2.923741,-0.039897293,0.04249571,0.0,-0.002081004,0.0054943543,-0.02945501,-0.039654214,-0.038354572,0.054698005,-0.03981606,-0.36171243,1.1295894,-0.8696695,-2.4492955,0.0009503523,48.948917,0.10106397,0.46648774,0.39951372,0.14586446,0.10778418,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0
615958106,-0.33919567,-0.0098274555,-0.0017960012,0.94066286,0.9999999,2.2297244e-11,-8.2146434e-10,0.00047517612,3.0,36.20481530311637,138.2529218277553,51.873646,78.04821083333334,0.0,2.7942033,4.169171166666667,51.7719345,2.0,0.0,1.0,0.0,2008095805266872.0,362048147.75,1382529220.75,41038.583333333336,78134.58333333333,0.3435833458333333,0.7568285375,1.751833375,3.0712502,0.77,1.35,103.0,25.75,0.0324166666666666,-0.03075,-0.00833333375,-0.0616666725833333,1.1893106,0.0,3.0,1.0,12.0,36.204818,138.25291959999998,-0.3000635833333333,0.1998789033333333,-2.9249023333333333,-0.039897293,0.04249571,0.0,-0.0011909903466666,0.0029736736333333,-0.027991424,-0.038102856,-0.038354572,0.054698005,-0.03981606,-0.5088205866666666,0.5778122,-1.0416177666666666,-2.449328,0.0009503523,48.948917,0.1015234016666666,0.4689914599999999,0.4001149933333333,0.1473466333333333,0.1082403149999999,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0
616008084,-0.33920443,-0.009585828,-0.0017731795,0.94066226,0.9999999,2.2297244e-11,-8.2146434e-10,0.00047517612,3.0,36.20481529858216,138.25292183277114,51.874634,78.04948166666667,0.0,2.7941919,4.1691563333333335,51.772274,2.0,0.0,1.0,0.0,2008095805300204.8,362048147.875,1382529220.875,41042.125,78138.125,0.34412501125,0.75682872875,1.7517500375,3.0711252,0.77,1.35,103.0,25.875,0.030875,-0.029375,-0.0075000003749999,-0.059500005625,1.1893106,0.0,3.0,1.0,12.0,36.204818,138.25291959999998,-0.3007515666666667,0.2003238966666666,-2.926063666666667,-0.039897293,0.04249571,0.0,-0.0003009766933333,0.0004529929666666,-0.0265278379999999,-0.036551498,-0.038354572,0.054698005,-0.03981606,-0.6559287433333334,0.026035,-1.2135660333333331,-2.4493605,0.0009503523,48.948917,0.1019828333333333,0.47149518,0.4007162666666666,0.1488288066666666,0.10869645,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0
616053075,-0.33919713,-0.0095533245,-0.00179600115,0.940665155,0.9999999,2.2297244e-11,-8.2146434e-10,0.00047517612,3.0,36.204815294047954,138.25292183778697,51.875622,78.0507525,0.0,2.7941805,4.1691415,51.7726135,2.0,0.0,1.0,0.0,2008095805333538.5,362048148.0,1382529221.0,41045.66666666666,78141.66666666667,0.3446666766666666,0.75682892,1.7516667,3.0710002,0.77,1.35,103.0,26.0,0.0293333333333333,-0.028,-0.0066666669999999,-0.0573333386666666,1.1893106,0.0,3.0,1.0,12.0,36.204818,138.25291959999998,-0.30143955,0.20076889,-2.927225,-0.039897293,0.04249571,0.0,0.00058903696,-0.0020676877,-0.025064252,-0.03500014,-0.038354572,0.054698005,-0.03981606,-0.8030369,-0.5257422,-1.3855143,-2.449393,0.0009503523,48.948917,0.102442265,0.4739989,0.40131754,0.15031098,0.109152585,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0
616058074,-0.33918983,-0.009520821,-0.0018188228,0.94066805,0.9999999,2.2297244e-11,-8.2146434e-10,0.00047517612,3.0,36.20481528951375,138.2529218428028,51.87661,78.05202333333334,0.0,2.7941691,4.169126666666666,51.772953,2.0,0.0,1.0,0.0,2008095805366872.0,362048148.125,1382529221.125,41049.208333333336,78145.20833333333,0.3452083420833333,0.7568291112500001,1.7515833625,3.0708752,0.77,1.35,103.0,26.125,0.0277916666666666,-0.026625,-0.0058333336249999,-0.0551666717083333,1.1893106,0.0,3.0,1.0,12.0,36.204818,138.25291959999998,-0.3017599266666667,0.20122398,-2.9280397,-0.039897293,0.04249571,0.0,0.0023675280733333,-0.0008895451666666,-0.0249598446666666,-0.03444585,-0.038354572,0.054698005,-0.03981606,-0.4543019933333334,-0.3219051416666667,-0.8023567,-2.449459333333333,0.0009503523,48.948917,0.103279432,0.4713581166666666,0.4004058366666666,0.14869982,0.1086228686666666,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0
