Time,u_cmd,position,velocity,accel,torque,current,voltage,fault_flag,fault_strength
0.021秒,6.40470005160313,0.644740841091096,50.6458757137484,500,10,20,50,0,0
0.022秒,6.41472265995777,0.724043341547598,52.3302761264307,500,10,20,50,0,0
0.023秒,6.42471139027528,0.763664815279399,54.0178197369963,500,10,20,50,0,0
0.024秒,6.43466630218121,0.843442855717213,55.5190329525047,500,10,20,50,0,0
0.025秒,6.44458745628852,0.854253603902625,57.040677004821,500,10,20,50,0,0
0.026秒,6.45447491419465,0.916649427726364,58.3600743272198,500,10,20,50,0,0
0.027秒,6.46432873847859,0.978536162508473,59.6979700814682,500,10,20,50,0,0
0.028秒,6.47414899269783,1.05213365812998,60.8854046518387,500,10,20,50,0,0
0.029秒,6.48393574138544,1.08833478608922,62.0131713403913,500,10,20,48.0176650086761,0,0
0.03秒,6.49368905004695,1.17515539036242,63.0377956299716,500,10,20,40.7298986361766,0,0
0.031秒,6.50340898515727,1.25770060843407,64.0417115895934,500,10,20,33.8610012046128,0,0
0.032秒,6.51309561415765,1.29621501380606,64.9417594858556,500,10,20,27.1090698384508,0,0
0.033秒,6.52274900545248,1.37156319699939,65.8065680933627,500,10,20,20.8323423999457,0,0
0.034秒,6.53236922840615,1.43691793581038,66.5930823647235,500,10,20,14.5678234009831,0,0
0.035秒,6.54195635333983,1.50959389438445,67.2185435772159,500,10,20,8.53198876312339,0,0
0.036秒,6.55151045152826,1.55949368046287,67.8886910528602,500,10,20,2.89065617479206,0,0
0.037秒,6.56103159519651,1.65732633384166,68.5028728808163,500,10,20,-2.63673037872455,0,0
0.038秒,6.57051985751664,1.72750609158161,69.1758832035102,485.783069853847,10,20,-7.77565243976962,0,0
0.039秒,6.57997531260442,1.81744780098646,69.5206868937681,431.154441167863,10,20,-12.9190841006947,0,0
0.04秒,6.58939803551598,1.85735826225427,70.0246068458956,378.133761514591,10,20,-17.7327610471137,0,0
0.041秒,6.59878810224441,1.92047302522365,70.3585280411663,326.644030028484,10,20,-22.2911823755321,0,0
0.042秒,6.60814558971639,1.99366571760615,70.7740018890834,277.30207035236,10,20,-26.6049815713786,0,0
0.043秒,6.61747057578872,2.06946614489342,71.0260194763861,229.143663928153,10,20,-30.9349378517914,0,0
0.044秒,6.62676313924486,2.12059582255062,71.3001585024479,182.857408310098,10,20,-34.9996450607537,0,0
0.045秒,6.63602335979146,2.21089598506346,71.4682781830694,138.008830006585,9.52699011589086,20,-38.8009358279111,0,0
0.046秒,6.6452513180548,2.25487437486367,71.5730934280647,94.5957332884128,8.74341964652402,20,-42.3898429201309,0,0
0.047秒,6.65444709557728,2.3531289570044,71.6491029637476,52.7804702893567,7.97022457443554,20,-45.8149098730509,0,0
0.048秒,6.66361077481379,2.43694056857897,71.7605136108988,12.6050320403908,7.22247536538755,20,-49.0842410169544,0,0
0.049秒,6.67274243912814,2.48041195193641,71.7997852122296,-26.5159084521515,6.43226670007334,20,-50,0,0
0.05秒,6.68184217278941,2.57927022155332,71.7133298528026,-63.6421513242617,5.75062578401359,20,-50,0,0
0.051秒,6.69091006096825,2.63421490604137,71.660035150925,-99.7272398470373,5.05037596693734,20,-50,0,0
0.052秒,6.69994618973327,2.70133154552455,71.540326047936,-134.363259367759,4.38482144863662,20,-50,0,0
0.053秒,6.70895064604721,2.78237970027188,71.5014765681083,-167.737516897794,3.71955887490613,20,-50,0,0
0.054秒,6.71792351776326,2.82523072324442,71.2313132249016,-199.615060583018,3.11535850516017,20,-50,0,0
0.055秒,6.72686489362127,2.87548587234203,71.009969307537,-230.137841785527,2.5059346270996,20,-50,0,0
0.056秒,6.73577486324392,2.9916759508521,70.7431930608163,-259.637988617543,1.91365851146973,16.0673711219361,-50,0,0
0.057秒,6.74465351713289,3.07415205599257,70.6336163567398,-288.019445269967,1.39304540136976,11.4255662605684,-50,0,0
0.058秒,6.75350094666503,3.11833693560323,70.3183758446947,-315.10086350022,0.872442819130545,7.03088440586722,-50,0,0
0.059秒,6.76231724408843,3.21109876525176,69.9790555950239,-340.785175398709,0.292763905231382,2.79491104632524,-50,0,0
0.06秒,6.77110250251853,3.26589615808908,69.6462004687431,-365.703465981133,-0.148959385777808,-1.2626787386358,-50,0,0
0.061秒,6.77985681593414,3.32088908591567,69.1804448404447,-389.17048675423,-0.613066183279577,-5.15070058356518,-50,0,0
0.062秒,6.78858027917353,3.42751326433982,68.8064146541039,-411.74776163607,-1.0338963908579,-8.8973572037026,-50,0,0
0.063秒,6.79727298793036,3.47804244211309,68.4600954835293,-433.351367007887,-1.44829701096367,-12.5033311476477,-50,0,0
0.064秒,6.80593503874972,3.57758146749901,67.9854958328048,-453.602332360073,-1.90312695667779,-15.9254968929949,-50,0,0
0.065秒,6.81456652902401,3.6433668428935,67.6207889059709,-472.992628742274,-2.33345429132922,-19.2044307001394,-50,0,0
0.066秒,6.82316755698893,3.70982327469095,67.0827995826391,-491.599378670684,-2.65702799537722,-20,-50,0,0
0.067秒,6.83173822171935,3.74266388397985,66.6200902876333,-500,-3.05153943521102,-20,-50,0,0
0.068秒,6.84027862312514,3.83927598637835,66.108215773419,-500,-3.37532743336487,-20,-50,0,0
0.069秒,6.84878886194706,3.90110253416411,65.6023765826387,-500,-3.66140553874977,-20,-50,0,0
0.07秒,6.85726903975258,3.97423890972364,64.9987770062274,-500,-4.00411648401748,-20,-50,0,0
0.071秒,6.86571925893164,3.99155594674959,64.4720676554666,-500,-4.28675155169222,-20,-50,0,0
0.072秒,6.87413962269243,4.06052287587707,63.909151201762,-500,-4.63239637711946,-20,-50,0,0
0.073秒,6.88253023505712,4.17263628843934,63.3118764190694,-500,-4.81859425795316,-20,-50,0,0
0.074秒,6.89089120085759,4.20001414634413,62.6784152847889,-500,-5.04619783646251,-20,-50,0,0
0.075秒,6.89922262573112,4.27655143682367,62.0991303450614,-500,-5.27949827242423,-20,-50,0,0
0.076秒,6.90752461611603,4.31980635406193,61.4793845335449,-500,-5.47471681016091,-20,-50,0,0
0.077秒,6.91579727924734,4.37033704455678,60.8457524984293,-500,-5.71223433768228,-20,-50,0,0
0.078秒,6.92404072315239,4.4516982763008,60.3384248642239,-500,-5.89761593739153,-20,-50,0,0
0.079秒,6.93225505664638,4.51471090373831,59.5402402593227,-500,-6.11188244209624,-20,-50,0,0
0.08秒,6.94044038932801,4.56430857422638,58.8793922067551,-500,-6.2792016824888,-20,-50,0,0
0.081秒,6.94859683157497,4.62269341361055,58.3009363331229,-500,-6.41756410485644,-20,-50,0,0
0.082秒,6.95672449453946,4.65737407458902,57.565833956557,-500,-6.51875322375,-20,-50,0,0
0.083秒,6.96482349014367,4.73393915058831,56.9753984732443,-500,-6.71573968670971,-20,-50,0,0
0.084秒,6.9728939310753,4.8068650325591,56.2727637491601,-500,-6.8295040537251,-20,-50,0,0
0.085秒,6.98093593078295,4.84517781849437,55.5728931599899,-500,-6.89989743427962,-20,-50,0,0
0.086秒,6.98894960347156,4.88114520179323,54.8452603375534,-500,-7.01950348542527,-20,-50,0,0
0.087秒,6.99693506409781,4.95949424327629,54.2338976047076,-500,-7.08110434038197,-20,-50,0,0
0.088秒,7.00489242836547,5.00872645415852,53.5502208683461,-500,-7.17303232144366,-20,-50,0,0
0.089秒,7.01282181272078,5.09956708799238,52.9161704716787,-500,-7.24895803590063,-20,-50,0,0
0.09秒,7.02072333434777,5.12028405047151,52.1529222212099,-500,-7.33054981402891,-20,-50,0,0
0.091秒,7.02859711116355,5.20124068438571,51.4989390393693,-500,-7.41511738790679,-20,-50,0,0
0.092秒,7.03644326181358,5.22350137270698,50.8216169020919,-500,-7.41092272543068,-20,-50,0,0
0.093秒,7.04426190566697,5.27927067413901,49.9905774006947,-500,-7.46600527384261,-20,-50,0,0
0.094秒,7.05205316281168,5.32656396317125,49.3274290101428,-500,-7.48093286942152,-20,-50,0,0
0.095秒,7.05981715404974,5.36781473706751,48.6502965781244,-500,-7.4860813812151,-20,-50,0,0
0.096秒,7.06755400089244,5.42751968070706,47.9876953368559,-500,-7.48979198587665,-20,-50,0,0
0.097秒,7.07526382555553,5.43849682044032,47.2699583813914,-500,-7.48256046248697,-20,-50,0,0
0.098秒,7.08294675095429,5.47689442121364,46.4713485600258,-500,-7.50784864349511,-20,-50,0,0
0.099秒,7.09060290069875,5.53973128146312,45.8292830385624,-500,-7.44226330899694,-20,-50,0,0
0.1秒,7.09823239908873,5.58912782510704,45.1338255226711,-500,-7.48545807145571,-20,-50,0,0
0.101秒,7.10583537110893,5.64193516344491,44.4490119415978,-500,-7.35652376875468,-20,-50,0,0
0.102秒,7.11341194242402,5.7325733636389,43.6508209960241,-500,-7.39182164649129,-20,-50,0,0
0.103秒,7.12096223937364,5.7510208603605,43.0996275175572,-500,-7.38837258591754,-20,-50,0,0
0.104秒,7.12848638896745,5.75643991221423,42.4251903568942,-500,-7.3868318079887,-20,-50,0,0
0.105秒,7.13598451888013,5.83772678638564,41.7183727715046,-500,-7.26980834204485,-20,-50,0,0
0.106秒,7.14345675744632,5.85282049051777,41.018442108314,-500,-7.22255363520895,-20,-50,0,0
0.107秒,7.15090323365561,5.90428242338086,40.3829472776186,-500,-7.1893059296533,-20,-50,0,0
0.108秒,7.15832407714746,5.93595605029177,39.81093552616,-500,-7.15138473377391,-20,-50,0,0
0.109秒,7.16571941820615,6.00896914214904,39.0391518983374,-500,-7.07991068533399,-20,-50,0,0
0.11秒,7.17308938775562,6.00931244845306,38.5578549251329,-500,-7.00414414297764,-20,-50,0,0
0.111秒,7.18043411735439,6.04885074514182,37.7086311243101,-500,-6.85984496894578,-20,-50,0,0
0.112秒,7.1877537391904,6.07284649375347,37.1750604994175,-500,-6.85130366126094,-20,-50,0,0
0.113秒,7.19504838607587,6.13198877736635,36.4876858262128,-500,-6.77012003240811,-20,-50,0,0
0.114秒,7.20231819144205,6.13827087270277,35.8386824286966,-500,-6.69011082263843,-20,-49.4452630839379,0,0
0.115秒,7.20956328933413,6.17403086488722,35.2114321014679,-500,-6.56428714963423,-20,-47.9277487492741,0,0
0.116秒,7.21678381440591,6.22466777408569,34.5763490858194,-500,-6.46493015383344,-20,-46.6938185402204,0,0
0.117秒,7.22397990191464,6.26142847181499,33.9961672554136,-500,-6.415793218682,-20,-45.3562332517602,0,0
0.118秒,7.23115168771571,6.31116888353995,33.448536706718,-500,-6.31506419650419,-20,-44.008657747231,0,0
0.119秒,7.23829930825741,6.32819678193057,32.7514229444474,-500,-6.21378254951758,-20,-42.6615024990128,0,0
0.12秒,7.24542290057563,6.36730073880954,32.1951872288496,-500,-6.12341173650568,-20,-41.2891841010853,0,0
0.121秒,7.25252260228851,6.41475321519533,31.5514482983711,-500,-5.99449910302255,-20,-39.8719859811531,0,0
0.122秒,7.25959855159117,6.42839176631955,30.9850963844551,-500,-5.89961376887313,-20,-38.5009350252482,0,0
0.123秒,7.26665088725031,6.46513623164545,30.4285441230662,-500,-5.78820920011912,-20,-37.1535446273615,0,0
0.124秒,7.27367974859888,6.48837394012331,29.8808535461271,-500,-5.67105311805549,-20,-35.8156902517014,0,0
0.125秒,7.28068527553068,6.52198997240626,29.4774500547226,-500,-5.62241370782605,-20,-34.488889069381,0,0
0.126秒,7.28766760849495,6.55306428868433,28.6457701771006,-500,-5.49559198197207,-20,-33.0952429595462,0,0
0.127秒,7.29462688849099,6.56124087182423,28.2076931052854,-500,-5.36075912239921,-20,-31.8004189751771,0,0
0.128秒,7.30156325706267,6.62364146846318,27.6846717479406,-500,-5.27967684898278,-20,-30.5114543428792,0,0
0.129秒,7.30847685629303,6.60752866046071,27.237999850782,-500,-5.13213878271463,-20,-29.0990966141529,0,0
0.13秒,7.31536782879878,6.65391534366962,26.5557441253715,-500,-5.03753491890469,-20,-27.871710216672,0,0
0.131秒,7.32223631772484,6.62700973748001,26.1043359989561,-500,-4.86153585824334,-20,-26.4607104705857,0,0
0.132秒,7.32908246673882,6.69732158033482,25.5596035316171,-500,-4.74802980049453,-20,-25.2512639465778,0,0
0.133秒,7.33590642002551,6.69759070567778,25.1357507711603,-496.874369190307,-4.66224391971107,-20,-23.9896664074172,0,0
0.134秒,7.34270832228134,6.69671606185776,24.6584442467381,-489.268170760228,-4.50913595563922,-20,-22.5387272977109,0,0
0.135秒,7.34948831870887,6.76022002468221,24.1400795879543,-481.943390403207,-4.41568000525834,-20,-21.4022775999274,0,0
0.136秒,7.35624655501116,6.78667205357146,23.6674192298953,-474.389431268578,-4.29182646034104,-20,-20.1129767594298,0,0
0.137秒,7.36298317738626,6.82635608084092,23.1723102318791,-467.056810918809,-4.17582682840435,-20,-18.8289630130108,0,0
0.138秒,7.36969833252158,6.83350893154694,22.6402000496533,-459.531501796866,-4.04762534202417,-20,-17.6427705091534,0,0
0.139秒,7.37639216758826,6.86194127333338,22.242785659484,-452.479780494014,-3.98485362825015,-20,-16.3790313898463,0,0
0.14秒,7.3830648302356,6.90745693528624,21.7942546661143,-444.859666221789,-3.78973333937829,-20,-15.0788682804301,0,0
0.141秒,7.38971646858538,6.91904445489856,21.2464033654608,-437.62189531791,-3.69286517618244,-20,-13.9833694050334,0,0
0.142秒,7.39634723122625,6.92870160912866,20.924319504824,-430.019369258865,-3.58189087939474,-20,-12.7019359188642,0,0
0.143秒,7.40295726720799,6.95143427319225,20.4491785518983,-422.719624511363,-3.45819295577859,-20,-11.5720485397668,0,0
0.144秒,7.4095467260359,6.96359189195467,20.083516398527,-415.353390730177,-3.33014411233303,-20,-10.3568230375896,0,0
0.145秒,7.41611575766509,6.97053060577258,19.6323015244095,-407.88222149625,-3.17682725082459,-20,-9.20514975721904,0,0
0.146秒,7.42266451249475,7.00757352197984,19.1622966865099,-400.905167121558,-2.98992781929582,-20,-8.15099369622767,0,0
0.147秒,7.42919314136243,7.02485307112712,18.8005494461793,-393.160692564585,-2.91095543598277,-20,-6.91248406305461,0,0
0.148秒,7.43570179553832,7.05623212896023,18.3717221645219,-386.271162682703,-2.84183283474353,-20,-5.8132676477443,0,0
0.149秒,7.4421906267195,7.11042402490738,17.9943288826246,-378.976500032009,-2.68433970213325,-20,-4.6458862903701,0,0
0.15秒,7.44865978702418,7.07300941280958,17.6196551408541,-371.798438612714,-2.55273645693073,-20,-3.54919702190321,0,0
0.151秒,7.45510942898591,7.11452413657588,17.2692118825427,-364.760165298605,-2.36162301950573,-20,-2.50205500592832,0,0
0.152秒,7.4615397055478,7.09665832671825,16.8072074526346,-357.743608624901,-2.33030977455292,-19.2803965696089,-1.3771327358151,0,0
0.153秒,7.46795077005674,7.13456807413756,16.5144854677537,-350.729993113253,-2.21743337461672,-18.2855215042407,-0.300020613982007,0,0
0.154秒,7.47434277625755,7.18613826709529,16.0941496919599,-343.867490413293,-2.09022973044289,-17.3094414219288,0.640204107720984,0,0
0.155秒,7.48071587828721,7.16609353584647,15.8029090581605,-336.9681388423,-1.94299969057228,-16.2969330815712,1.62117872343,0,0
0.156秒,7.48707023066898,7.18102564817237,15.5263395277681,-330.083117659075,-1.82946544370238,-15.3351040454076,2.76816386102329,0,0
0.157秒,7.49340598830655,7.18947046765473,15.176213018077,-323.306208003719,-1.7155217847091,-14.4120138971733,3.56960507937166,0,0
0.158秒,7.49972330647823,7.19380122384941,14.8438161901111,-316.894836873888,-1.63661334257347,-13.4327962753185,4.64390639564669,0,0
0.159秒,7.50602234083104,7.21452778829293,14.4859368804989,-310.064263901254,-1.45439422470099,-12.4372006606548,5.69687270483394,0,0
0.16秒,7.51230324737484,7.22580513198142,14.2338930963011,-303.49563418274,-1.31207189176809,-11.512308595626,6.57089727370044,0,0
0.161秒,7.51856618247643,7.24602430883492,13.9232618002623,-297.019321606126,-1.25703484883799,-10.5564698062689,7.56044057707772,0,0
0.162秒,7.52481130285366,7.27533539193844,13.6471729031944,-290.545833216737,-1.20372046491722,-9.60123747450296,8.52019181871269,0,0
0.163秒,7.53103876556952,7.28048175409289,13.3629986266051,-284.040705649715,-1.07764193513667,-8.68562730561149,9.49113131729697,0,0
0.164秒,7.53724872802621,7.28268356617219,12.9971443019256,-277.811727536332,-0.919455827348771,-7.77353501354719,10.2736531211211,0,0
0.165秒,7.54344134795921,7.33575892744502,12.7792303765737,-271.901338938649,-0.831714260634824,-6.87380394210891,11.2181957951815,0,0
0.166秒,7.54961678343132,7.3638172997497,12.5112343587552,-265.73547261204,-0.754772927776309,-5.95851365763273,12.0616511866512,0,0
0.167秒,7.55577519282674,7.32575387990534,12.2372484932128,-259.413203626164,-0.630309211214601,-5.06939371961448,12.8194421830424,0,0
0.168秒,7.56191673484508,7.33196318583647,11.9196068480851,-253.384901676016,-0.519064601305895,-4.18580818367395,13.7866953253095,0,0
0.169秒,7.5680415684954,7.35514087722779,11.7062069756142,-247.649266719912,-0.405144753740555,-3.31090462917934,14.5691491895675,0,0
0.17秒,7.57414985309022,7.35774414005321,11.4029570629559,-241.728018998742,-0.324185049082835,-2.48307439914074,15.2524358570056,0,0
0.171秒,7.58024174823955,7.38298235431701,11.2674867999387,-235.963213433777,-0.171749723228884,-1.62623404407825,16.167982318499,0,0
0.172秒,7.58631741384487,7.39556780939458,10.9634347016887,-230.189720488431,-0.0787966028297122,-0.738317159291159,16.939899952019,0,0
0.173秒,7.59237701009314,7.37138834844031,10.8314953347765,-224.732881912406,0.00546409053132375,0.0441470728783307,17.7489708583001,0,0
0.174秒,7.59842069745077,7.41233665883649,10.5249810335944,-219.120161130466,0.116531955854436,0.85512188775134,18.3740525282565,0,0
0.175秒,7.60444863665759,7.45237544065917,10.2952128476658,-213.572498527645,0.208748349771254,1.65750012446196,19.1943534618027,0,0
0.176秒,7.61046098872084,7.41568091432894,10.0319982373411,-208.326796209962,0.370314714336959,2.45219359463302,19.9210945175091,0,0
0.177秒,7.61645791490914,7.44540548563379,9.92536699147434,-202.966864847472,0.384085090528279,3.27678464283875,20.5748879150275,0,0
0.178秒,7.6224395767464,7.45519682606552,9.71815597158255,-197.629705508481,0.482104643569303,4.06615688746848,21.3125322180424,0,0
0.179秒,7.62840613600578,7.44261066567884,9.46569368101849,-192.426740345213,0.588323151125736,4.77939901232653,22.0364614120053,0,0
0.18秒,7.63435775470367,7.47706680564812,9.29284964514909,-187.521805033216,0.687932119720752,5.6038488922966,22.7005093353062,0,0
0.181秒,7.64029459509355,7.49438115570023,9.01673991567839,-182.479001771313,0.782071842726234,6.31410809222778,23.4076320996509,0,0
0.182秒,7.64621681965998,7.49716424048781,8.91935797910973,-177.725601821897,0.80676908352383,7.03592482535771,24.0287250968044,0,0
0.183秒,7.65212459111247,7.50619543597326,8.81316719293821,-172.893879230018,0.959109857310494,7.75129092303699,24.673805982376,0,0
0.184秒,7.65801807237943,7.5078162211151,8.49523471594768,-168.1189504537,1.01036156200099,8.44729435216393,25.2748704299767,0,0
0.185秒,7.66389742660204,7.49976977304688,8.51676561059553,-163.71284999417,1.0972737294142,9.21313526281138,25.9827368429995,0,0
0.186秒,7.66976281712816,7.49794125290367,8.30314126787015,-159.128101054807,1.17273067502898,9.85495201439341,26.4583793841371,0,0
0.187秒,7.67561440750624,7.51884718661183,8.15579538599842,-154.265283806245,1.26732211906043,10.5504161846195,27.0343881599323,0,0
0.188秒,7.68145236147919,7.53434550980807,7.90012048200314,-150.159112544166,1.38510861340323,11.2275029284759,27.4914909679963,0,0
0.189秒,7.68727684297826,7.5493424307755,7.8780919391285,-145.625763545657,1.38118361841574,11.8477966983269,28.2447681431397,0,0
0.19秒,7.69308801611693,7.54884258484251,7.71813656036627,-141.355787613136,1.49473495827341,12.4989040709424,28.660079590955,0,0
0.191秒,7.69888604518477,7.54602617389443,7.49668397648706,-137.215200779448,1.58663065555389,13.1629629737131,29.1260222562011,0,0
0.192秒,7.7046710946413,7.5816613829666,7.34296715800638,-133.23185517769,1.67550666011766,13.8189650741791,29.7653674626352,0,0
0.193秒,7.71044332910987,7.57760556652499,7.28536998091506,-129.011768373667,1.71353340431488,14.3964166119661,30.2211957686433,0,0
0.194秒,7.71620291337152,7.59191398771319,7.1153427810465,-125.183884342795,1.83871769161853,14.9854749019501,30.767916360752,0,0
0.195秒,7.72195001235881,7.58815963302335,7.03475905398516,-121.169664684602,1.88451870516319,15.5754397626003,31.2642141960283,0,0
0.196秒,7.72768479114967,7.61766014200416,6.83585246314863,-117.571655360386,1.89388052027627,16.2089975459243,31.6591702052582,0,0
0.197秒,7.73340741496128,7.6230559215586,6.7975379964168,-113.754033338957,2.02808190415058,16.7222952404487,32.1936245040445,0,0
0.198秒,7.73911804914387,7.58804894421598,6.55478234872113,-110.164941681194,2.06306651359166,17.3128283686152,32.6294483469167,0,0
0.199秒,7.74481685917458,7.64021134501224,6.42924649235122,-106.436048074066,2.10854550477817,17.8885293616342,33.0519022958392,0,0
0.2秒,7.75050401065129,7.62177424314687,6.53353590845138,-102.952488057849,2.21859362413045,18.3922078551842,33.5916116880684,0,0
0.201秒,7.75617966928644,7.63260832528398,6.27679181178695,-99.6901200712073,2.26520667763902,18.9398030657834,33.8768361552249,0,0
0.202秒,7.7618440009009,7.63098770230075,6.20289574502055,-96.3065210287169,2.33678429149561,19.4663997515924,34.3210633417111,0,0
0.203秒,7.76749717141772,7.67261268163276,6.091307231407,-93.0671964332672,2.39133590804362,19.9005237571488,34.773223846521,0,0
0.204秒,7.77313934685604,7.63761360231672,6.05071609896626,-89.9068652410057,2.39596315363469,20,35.1369459868378,0,0
0.205秒,7.77877069332484,7.66729156858676,5.8572440774988,-86.6082042503407,2.50763501218134,20,35.4813144323458,0,0
0.206秒,7.78439137701681,7.65548167698169,5.90720751705485,-83.6698071512524,2.55901395319515,20,35.9295388235471,0,0
0.207秒,7.79000156420213,7.65116414416635,5.75286111677341,-80.5360941552324,2.64907924902805,20,36.2542983749555,0,0
0.208秒,7.7956014212223,7.67691547209754,5.72738235936461,-77.4584706035549,2.6326430754415,20,36.4817804003822,0,0
0.209秒,7.80119111448396,7.65977555207177,5.6341285564828,-74.6952762055333,2.74129775416097,20,36.9163813591946,0,0
0.21秒,7.80677081045271,7.70736567335547,5.43652525372406,-72.1268962973672,2.73898963546059,20,37.2211797990735,0,0
0.211秒,7.81234067564686,7.66930125059745,5.42292745954101,-69.1750650705523,2.89219474887507,20,37.582295217368,0,0
0.212秒,7.81790087663135,7.6833336188944,5.39709381557176,-66.5394159518648,2.84981400471054,20,37.9397056929213,0,0
0.213秒,7.82345158001145,7.6766951902445,5.32733102277919,-63.9101431285448,2.89675659112056,20,38.2666978401536,0,0
0.214秒,7.82899295242664,7.71549611685769,5.23813705982295,-61.623666350343,2.99658464303716,20,38.4976783795288,0,0
0.215秒,7.83452516054438,7.72888744092583,5.10938610368737,-58.9852001008201,3.08055330793645,20,38.7643196326803,0,0
0.216秒,7.84004837105395,7.71344039325404,5.11931812824291,-56.5868870074324,3.08423335995193,20,39.0636120899716,0,0
0.217秒,7.84556275066024,7.72133043701635,5.04991880948357,-54.1967102836849,3.12760291614652,20,39.373711020507,0,0
0.218秒,7.85106846607753,7.72337562536977,4.99767557906749,-51.8431801486549,3.19491244667652,20,39.6697220743423,0,0
0.219秒,7.85656568402338,7.72101324715524,4.86367898675062,-49.6560901934438,3.17198911374825,20,40.0014123069429,0,0
0.22秒,7.86205457121236,7.71033264185625,4.89415844816151,-47.2338577941609,3.29973233587171,20,40.087533360878,0,0
0.221秒,7.86753529434989,7.75788934907874,4.88189949718368,-45.4637317277172,3.2601940598382,20,40.4607699475074,0,0
0.222秒,7.87300802012606,7.79299364053592,4.87320994975188,-43.3176839263002,3.38067942919418,20,40.690628751105,0,0
0.223秒,7.87847291520946,7.72430739564131,4.67849870943633,-41.2222797204361,3.39199827363978,20,40.9154871318089,0,0
0.224秒,7.88393014624092,7.74921359336291,4.76420006383922,-39.3112538725989,3.41993754205516,20,41.1708952691382,0,0
0.225秒,7.88937987982742,7.77722189949002,4.75296932485374,-37.5533334406176,3.37510939352468,20,41.3454953955597,0,0
0.226秒,7.89482228253586,7.74761443745963,4.62935996199921,-35.4175384948115,3.52401087459762,20,41.4513607726462,0,0
0.227秒,7.90025752088687,7.77638832681876,4.69345141800661,-33.659251095105,3.55686295161451,20,41.7118451390256,0,0
0.228秒,7.90568576134865,7.76872404326112,4.50732366239997,-31.7251045224881,3.60479960372622,20,41.9421643381443,0,0
0.229秒,7.91110717033083,7.78518618169091,4.55085813843563,-30.1005265824644,3.58561268005184,20,42.176312014608,0,0
0.23秒,7.91652191417821,7.81127599957086,4.56012014896634,-28.4777559152446,3.61046254985338,20,42.4071392382956,0,0
0.231秒,7.92193015916467,7.78854199890398,4.54801578202144,-26.8920654914865,3.65923255111245,20,42.5046803815543,0,0
0.232秒,7.92733207148697,7.77549214307681,4.57845375442389,-25.4453290500116,3.66997281048014,20,42.7089940344152,0,0
0.233秒,7.93272781725861,7.80640021419281,4.37376424791039,-23.7895855062334,3.74897146364439,20,42.8832510644148,0,0
0.234秒,7.93811756250362,7.75308359206381,4.42825620409589,-22.3716397776972,3.74739781607264,20,42.9840771838995,0,0
0.235秒,7.94350147315045,7.8039359260031,4.46689440552887,-20.8064328003565,3.81564790520451,20,43.1056066399181,0,0
0.236秒,7.94887971502581,7.80841320001728,4.44222194282977,-19.503597549481,3.81516302712421,20,43.2494665661781,0,0
0.237秒,7.95425245384852,7.81018725061121,4.39186881647352,-18.0209225567921,3.8254306393761,20,43.4333493435646,0,0
0.238秒,7.95961985522335,7.80008994363599,4.43274052996054,-16.8654809417979,3.85366532048623,20,43.5875453472419,0,0
0.239秒,7.9649820846349,7.82472397092751,4.21597616493779,-15.6598950048539,3.88683169253864,20,43.7671333286648,0,0
0.24秒,7.97033930744144,7.82462759525759,4.34844044573844,-14.5158526687346,3.85609075945303,20,43.87090299826,0,0
0.241秒,7.97569168886882,7.82279758174008,4.28097184547805,-13.2753481636064,3.92833943960845,20,44.0022521353981,0,0
