Time,u_cmd,position,velocity,accel,torque,current,voltage,fault_flag,fault_strength
0.034秒,-5.97605123948614,-1.11220952805644,-60.9731770466263,-500,-10,-20,-13.5110224017367,0,0
0.035秒,-5.9850276610069,-1.17760038188318,-61.6177429416649,-500,-10,-20,-8.22275106579774,0,0
0.036秒,-5.99399214953784,-1.25217745561996,-62.2494899039769,-500,-10,-20,-2.95073266319456,0,0
0.037秒,-6.00294440784691,-1.28201795814924,-62.7544938717622,-496.093506038478,-10,-20,1.95225828854393,0,0
0.038秒,-6.01188413919944,-1.35208931523452,-63.1751625995869,-444.566732288573,-10,-20,6.69879998344364,0,0
0.039秒,-6.02081104737079,-1.43926495126581,-63.6592207739822,-394.526827227093,-10,-20,11.2797789300729,0,0
0.04秒,-6.02972483665903,-1.52150469404533,-64.0229099946868,-346.110269103733,-10,-20,15.5941403961342,0,0
0.041秒,-6.03862521189752,-1.59512709894909,-64.4691300059664,-299.466579923682,-10,-20,19.7131244306585,0,0
0.042秒,-6.04751187846753,-1.67833050941556,-64.7260356875891,-254.231777712186,-10,-20,23.8115287022535,0,0
0.043秒,-6.05638454231079,-1.69577374216804,-64.9591630826344,-210.333385221591,-10,-20,27.4942803818823,0,0
0.044秒,-6.06524290994209,-1.76580872831484,-65.1190735705238,-168.156436778272,-9.50635076367233,-20,31.2588924082464,0,0
0.045秒,-6.07408668846175,-1.80677215238972,-65.3693227674495,-127.256912716545,-8.78885910073538,-20,34.5412744401854,0,0
0.046秒,-6.08291558556816,-1.88211307346348,-65.5136362108372,-87.7973476866323,-8.05609805260313,-20,37.7921432373258,0,0
0.047秒,-6.09172930957024,-1.94760604559551,-65.5699162861451,-49.8919663895452,-7.30423915846584,-20,41.0847719649146,0,0
0.048秒,-6.10052756939988,-2.05249700955352,-65.7040937787101,-13.3900755950522,-6.59825918337557,-20,43.9079607990057,0,0
0.049秒,-6.1093100746244,-2.05364044251317,-65.675552308349,21.9718447606407,-5.95207781294219,-20,46.6879746232299,0,0
0.05秒,-6.11807653545892,-2.17331653695167,-65.6344238128133,56.0989918550393,-5.27412218779488,-20,49.5128598465714,0,0
0.051秒,-6.12682666277871,-2.23612044292398,-65.5117028417223,88.9314753734466,-4.61696605814775,-20,50,0,0
0.052秒,-6.13556016813158,-2.27362043869643,-65.4610170270159,120.38416327026,-4.00473376020693,-20,50,0,0
0.053秒,-6.14427676375016,-2.36177825730877,-65.2125555420535,150.78790202709,-3.38711644012913,-20,50,0,0
0.054秒,-6.15297616256419,-2.43080075693109,-65.1968750399387,179.775819339325,-2.94958555229156,-20,50,0,0
0.055秒,-6.16165807821278,-2.49840834371903,-65.0981354635221,207.964355505722,-2.33831068448709,-19.5990501558807,50,0,0
0.056秒,-6.17032222505664,-2.53138710644729,-64.8368188068865,234.325544130225,-1.85125598972074,-15.2588399187143,50,0,0
0.057秒,-6.17896831819024,-2.596973742252,-64.5654321814147,260.232871739146,-1.35835529552024,-11.0477907310184,50,0,0
0.058秒,-6.18759607345402,-2.65799987184572,-64.3780985781808,284.852939015179,-0.848777196745226,-7.06022477711029,50,0,0
0.059秒,-6.1962052074465,-2.78644954708755,-64.0837739191242,308.083828085094,-0.338854119242575,-3.21421945477548,50,0,0
0.06秒,-6.20479543753639,-2.7592838461117,-63.7615339407483,330.628920229902,0.104785663901435,0.51386718225986,50,0,0
0.061秒,-6.21336648187461,-2.86688467356027,-63.4489076583608,352.123865604425,0.483514205049402,4.05048775858405,50,0,0
0.062秒,-6.22191805940643,-2.93518138726459,-63.0244596699472,372.53311792021,0.869198785343495,7.46983316452456,50,0,0
0.063秒,-6.23044988988333,-2.99194422288466,-62.6320353649674,392.017462136887,1.28334292677324,10.6573611650382,50,0,0
0.064秒,-6.2389616938751,-3.07082234551922,-62.3777126269559,410.500982267411,1.67518236699555,13.7345494869988,50,0,0
0.065秒,-6.24745319278169,-3.12045081418997,-61.835356560381,428.089493131264,2.00170316052892,16.7440810842104,50,0,0
0.066秒,-6.25592410884513,-3.14817911839925,-61.3923339256307,444.858167847476,2.35318594741358,19.5591019030856,50,0,0
0.067秒,-6.26437416516142,-3.24910275574209,-60.9576425915919,460.669573833426,2.75006963827982,20,50,0,0
0.068秒,-6.2728030856923,-3.27108243182353,-60.485105824337,475.859636738747,2.95674490296146,20,50,0,0
0.069秒,-6.2812105952771,-3.37691580488255,-60.017465876586,489.69799219991,3.28251651222222,20,50,0,0
0.07秒,-6.28959641964445,-3.39492807604713,-59.6323835867903,500,3.5416872767347,20,50,0,0
0.071秒,-6.29796028542403,-3.47460142612738,-58.9951447144577,500,3.78054932289864,20,50,0,0
0.072秒,-6.30630192015822,-3.49553815547782,-58.51618871312,500,4.06470923924048,20,50,0,0
0.073秒,-6.31462105231375,-3.59464882974543,-58.0038697423111,500,4.35250468262062,20,50,0,0
0.074秒,-6.32291741129332,-3.65478410777547,-57.5188820777908,500,4.48042075190835,20,50,0,0
0.075秒,-6.33119072744713,-3.69494576175385,-56.8677521323038,500,4.69218564281735,20,50,0,0
0.076秒,-6.33944073208444,-3.79355464203222,-56.4212143767019,500,4.93348175913529,20,50,0,0
0.077秒,-6.347667157485,-3.86012575505504,-55.8347794492624,500,5.09932473366539,20,50,0,0
0.078秒,-6.35586973691055,-3.89294511661797,-55.247672145312,500,5.27731599537015,20,50,0,0
0.079秒,-6.3640482046162,-3.93177077509707,-54.6439207223913,500,5.44804089584651,20,50,0,0
0.08秒,-6.37220229586175,-4.02296860716768,-54.1343767680749,500,5.56925073838353,20,50,0,0
0.081秒,-6.38033174692309,-4.09279213649535,-53.5614101279488,500,5.70062060566528,20,50,0,0
0.082秒,-6.38843629510339,-4.09352541568134,-52.8318991591303,500,5.85129657911979,20,50,0,0
0.083秒,-6.39651567874438,-4.14566119672475,-52.2196363309086,500,5.98769438155643,20,50,0,0
0.084秒,-6.40456963723753,-4.15167328026384,-51.7240322169778,500,6.06792748672135,20,50,0,0
0.085秒,-6.41259791103519,-4.26453616393683,-51.0262781305244,500,6.17648574761832,20,50,0,0
0.086秒,-6.42060024166169,-4.29538068089268,-50.4283843874841,500,6.22504910371012,20,50,0,0
0.087秒,-6.4285763717244,-4.35022619219115,-49.8594977395632,500,6.34674488136697,20,50,0,0
0.088秒,-6.43652604492475,-4.39326345508702,-49.2161567313507,500,6.34204166532176,20,50,0,0
0.089秒,-6.44444900606915,-4.45352383465443,-48.5162782149745,500,6.50768055930582,20,50,0,0
0.09秒,-6.45234500107999,-4.48627347548733,-47.8879428447265,500,6.54879168661659,20,50,0,0
0.091秒,-6.46021377700641,-4.56435440866368,-47.315697146568,500,6.52116075701607,20,50,0,0
0.092秒,-6.46805508203524,-4.60527607559111,-46.6357255388734,500,6.59451911117826,20,50,0,0
0.093秒,-6.47586866550165,-4.6292986816601,-46.0040064005193,500,6.61726857450908,20,50,0,0
0.094秒,-6.4836542779,-4.67343354476525,-45.370788861681,500,6.68432475552015,20,50,0,0
0.095秒,-6.49141167089443,-4.71828118041891,-44.7172768814399,500,6.67888792229299,20,50,0,0
0.096秒,-6.49914059732957,-4.74961145596462,-44.0328877481628,500,6.69187622085661,20,50,0,0
0.097秒,-6.50684081124105,-4.8381881300274,-43.417993904117,500,6.70242150128219,20,50,0,0
0.098秒,-6.51451206786607,-4.86747633665589,-42.8164680527277,500,6.6582761427647,20,50,0,0
0.099秒,-6.52215412365389,-4.90764028224104,-42.2670595999579,500,6.64688334344495,20,50,0,0
0.1秒,-6.52976673627627,-4.96096869064183,-41.5681797054553,500,6.66154689933584,20,50,0,0
0.101秒,-6.53734966463781,-4.99306115723251,-41.0243566474192,500,6.6767715516464,20,50,0,0
0.102秒,-6.54490266888632,-5.0221872763489,-40.3066008854404,500,6.6435147128906,20,50,0,0
0.103秒,-6.55242551042309,-5.03262709210921,-39.7037111593137,500,6.59143329039992,20,50,0,0
0.104秒,-6.55991795191309,-5.10193057898789,-39.0774997277278,500,6.52548816729564,20,50,0,0
0.105秒,-6.56737975729521,-5.15439375700088,-38.4605877009788,500,6.52044269180258,20,50,0,0
0.106秒,-6.57481069179231,-5.20953686287476,-37.9516428035262,500,6.4621167477324,20,50,0,0
0.107秒,-6.58221052192133,-5.24260060106565,-37.3112376277761,500,6.33281375390258,20,50,0,0
0.108秒,-6.58957901550327,-5.23919571405245,-36.7050332412259,500,6.35695173787623,20,50,0,0
0.109秒,-6.5969159416732,-5.30293503506757,-36.0555532852683,500,6.32135133466471,20,49.9019300464371,0,0
0.11秒,-6.60422107089012,-5.31015190457285,-35.4773171782327,500,6.21662292356281,20,48.5582577329564,0,0
0.111秒,-6.61149417494684,-5.36370324399225,-34.862777021432,500,6.19883052409411,20,47.3626166088548,0,0
0.112秒,-6.61873502697976,-5.3745707510816,-34.3343829682749,500,6.09057034054861,20,46.1910531556679,0,0
0.113秒,-6.62594340147858,-5.41892931294821,-33.6863149121881,500,6.02679040241112,20,45.1691362826503,0,0
0.114秒,-6.63311907429605,-5.45683282007532,-33.2438308549102,500,5.96543257987283,20,43.8724431153641,0,0
0.115秒,-6.64026182265755,-5.48273236380904,-32.5925982974968,500,5.87681252872212,20,42.6675990312582,0,0
0.116秒,-6.64737142517067,-5.55496522959183,-32.0154917877492,500,5.80595977449189,20,41.4183303184748,0,0
0.117秒,-6.65444766183469,-5.54563858478988,-31.5334621563211,500,5.71707154295134,20,40.2780391216192,0,0
0.118秒,-6.66149031405009,-5.58035989529709,-30.9178224587699,500,5.62116845554161,20,39.0036654012907,0,0
0.119秒,-6.66849916462792,-5.59933689418636,-30.4260854380866,500,5.52099528279759,20,37.9687588761441,0,0
0.12秒,-6.67547399779913,-5.63227248277455,-29.8768371753389,500,5.42243276729809,20,36.6651859659049,0,0
0.121秒,-6.68241459922383,-5.68103173450687,-29.4048760781007,500,5.38964440842292,20,35.5070292507377,0,0
0.122秒,-6.68932075600056,-5.69570105879565,-28.7597257135521,500,5.29061351419731,20,34.2662666388885,0,0
0.123秒,-6.69619225667541,-5.74174341534228,-28.3274761132391,500,5.16637067658866,20,33.0650377356248,0,0
0.124秒,-6.7030288912511,-5.72649597484516,-27.7039938455164,500,5.04324340229553,20,31.8826484703904,0,0
0.125秒,-6.70983045119609,-5.78470302105746,-27.3438915778366,500,5.00751664866636,20,30.6707211555762,0,0
0.126秒,-6.71659672945349,-5.82058705945796,-26.6962888921159,497.172967945489,4.81051070838411,20,29.5616039542744,0,0
0.127秒,-6.72332752044999,-5.82150342010279,-26.2651796272871,490.783104227576,4.80856063246277,20,28.2348543263481,0,0
0.128秒,-6.73002262010472,-5.86914969152793,-25.7446345985279,484.360343477553,4.62225791633638,20,27.1589994455339,0,0
0.129秒,-6.73668182583807,-5.87690425298327,-25.3123835655033,477.788212785019,4.58018063610629,20,26.0824288075724,0,0
0.13秒,-6.74330493658036,-5.91584062902821,-24.8034098565671,471.471256325104,4.45703639036543,20,24.8980871124711,0,0
0.131秒,-6.74989175278058,-5.91991864208075,-24.2120118685758,464.878116402223,4.39894944869927,20,23.7638945648234,0,0
0.132秒,-6.75644207641491,-5.93639937343741,-23.8526478840951,458.295989017431,4.24164966387854,20,22.5255958651407,0,0
0.133秒,-6.76295571099533,-5.95981562935227,-23.3190002997104,451.633624933494,4.06110143832302,20,21.342452969966,0,0
0.134秒,-6.76943246157809,-6.0107918957185,-22.8610313695619,445.123863709521,4.04977570701942,20,20.3038103779866,0,0
0.135秒,-6.77587213477207,-6.00564631531145,-22.5369347262796,438.724245601213,3.97222663986197,20,19.2758185861412,0,0
0.136秒,-6.7822745387472,-6.06661487215227,-22.0504911758536,431.951559981752,3.79197092932938,20,18.1038215901397,0,0
0.137秒,-6.78863948324267,-6.07247444357398,-21.5532142410914,425.385641872038,3.73145769767507,20,17.0603967310175,0,0
0.138秒,-6.79496677957522,-6.08515372232002,-21.1793407483788,419.029849542494,3.61062706276411,20,15.8542539481515,0,0
0.139秒,-6.80125624064724,-6.11783479624833,-20.7846725151318,412.309898734073,3.48153385600621,20,14.8982884662874,0,0
0.14秒,-6.80750768095489,-6.12745716358612,-20.3333295116753,405.524541586564,3.34639586161141,20,13.8053893205609,0,0
0.141秒,-6.81372091659611,-6.16953574005611,-19.892431705106,399.064437791683,3.30772381973545,20,12.7118910461851,0,0
0.142秒,-6.81989576527856,-6.19997322087126,-19.5827347708229,392.796739173816,3.15204563559321,20,11.6954496660036,0,0
0.143秒,-6.82603204632752,-6.21102896406512,-19.1642918139071,386.163337042435,3.05118720199247,20,10.6603959150153,0,0
0.144秒,-6.83212958069373,-6.21000298949881,-18.8234598463314,379.701998174089,2.94194033477289,20,9.62802066599453,0,0
0.145秒,-6.83818819096112,-6.24141644291506,-18.3091043302329,373.030274730459,2.85543614392572,20,8.73080876308615,0,0
0.146秒,-6.8442077013545,-6.26079785946375,-18.0280902749317,366.701563680314,2.75354059408924,20,7.65516104191597,0,0
0.147秒,-6.85018793774717,-6.24973604866908,-17.6042530910371,360.367198834612,2.6136880904711,20,6.6673751797185,0,0
0.148秒,-6.8561287276685,-6.28192597485076,-17.236966684032,354.121020926566,2.50994266470612,20,5.62137919849362,0,0
0.149秒,-6.86202990031137,-6.31900692719425,-16.9624495776741,347.901595892831,2.42204801719514,20,4.75581919458823,0,0
0.15秒,-6.86789128653961,-6.31238611026275,-16.5997200473344,341.405439072546,2.36689779407725,19.2420889849632,3.86517209388338,0,0
0.151秒,-6.87371271889534,-6.32765796697435,-16.327557386153,335.179505232471,2.21427937267747,18.4098618132616,2.82472493616398,0,0
0.152秒,-6.87949403160623,-6.33529904665363,-15.9394324836956,329.042849266439,2.12728446381861,17.5334807185853,1.9412567705217,0,0
0.153秒,-6.88523506059271,-6.36413206491727,-15.621886368462,322.984965768536,1.95066334779838,16.6386091019663,1.11165249243813,0,0
0.154秒,-6.89093564347511,-6.35690060300357,-15.2646775670334,316.919161638921,1.92269402850492,15.8029095094372,0.146921527876908,0,0
0.155秒,-6.89659561958071,-6.39867566738996,-15.0268514524725,311.042928412322,1.80539706654717,14.9232004799275,-0.571108552434007,0,0
0.156秒,-6.90221482995074,-6.40687075861378,-14.6985425451016,304.830890774091,1.68984205298661,14.1023173048311,-1.56507549956709,0,0
0.157秒,-6.90779311734729,-6.41678443377233,-14.3254610017405,299.101368515059,1.57114081919528,13.2087048846208,-2.40857069279116,0,0
0.158秒,-6.91333032626018,-6.44313425846452,-14.0923203536756,293.1460799026,1.47043651183606,12.4255303837705,-3.20271055181636,0,0
0.159秒,-6.91882630291371,-6.46538337986544,-13.7736071976301,287.180291195708,1.37552132355053,11.5446551280648,-4.04913615616335,0,0
0.16秒,-6.92428089527341,-6.46173659601002,-13.4181956954759,281.544207181887,1.2732529463489,10.7557923593217,-4.84014720373957,0,0
0.161秒,-6.92969395305261,-6.4473692874514,-13.1530535649974,275.963180935982,1.234941695058,9.9039748277243,-5.61405260518782,0,0
0.162秒,-6.93506532771906,-6.50967209398138,-12.8648817564729,270.484242808602,1.07080380037357,9.14896715817098,-6.39474376247805,0,0
0.163秒,-6.94039487250137,-6.5212103247867,-12.6513107216883,264.971822691884,1.02198296685269,8.35527664574596,-7.14712930654003,0,0
0.164秒,-6.94568244239548,-6.49801401132506,-12.3973523363025,259.553308164588,0.888906058961907,7.54931013068907,-7.97021582969342,0,0
0.165秒,-6.95092789417094,-6.51530139738754,-12.1301857193277,253.927775311376,0.810157796901966,6.78344810764591,-8.70592739830795,0,0
0.166秒,-6.95613108637725,-6.53008264993432,-11.8319953835894,248.821950847256,0.682445583692955,5.99795037681827,-9.35126324706732,0,0
0.167秒,-6.96129187934998,-6.57109454937239,-11.5236749371225,243.538658770543,0.632543532815956,5.20596977291365,-10.1288809235247,0,0
0.168秒,-6.96641013521693,-6.56736960660241,-11.3102776757495,238.359353802001,0.559053036137434,4.49897830954896,-10.8251632003756,0,0
0.169秒,-6.97148571790421,-6.56203023014284,-11.1173492101457,233.152875658398,0.435238774424113,3.75544910099818,-11.4899161146068,0,0
0.17秒,-6.97651849314215,-6.58283524793953,-10.9733872025748,228.163952149499,0.377791243280107,3.0134360810872,-12.099870340706,0,0
0.171秒,-6.98150832847121,-6.58300007149129,-10.6876301794471,223.301084918895,0.279874293939637,2.2781355518663,-12.8239752004021,0,0
0.172秒,-6.98645509324785,-6.60901777604871,-10.426451452706,218.198744764972,0.25012257672594,1.57097709418092,-13.4439943839074,0,0
0.173秒,-6.99135865865021,-6.62167370354867,-10.2200211901417,213.299534244747,0.128260017483743,0.890069778452859,-13.9506999693563,0,0
0.174秒,-6.99621889768385,-6.61974030503321,-10.0240070103158,208.614497083885,0.0257478285689268,0.183587498699741,-14.5666425429131,0,0
0.175秒,-7.00103568518729,-6.64967588525681,-9.7862974707935,204.112575949402,-0.136838885422544,-0.562860174776487,-15.2192431521913,0,0
0.176秒,-7.00580889783755,-6.69235700231707,-9.64187837222654,199.306469810875,-0.159139756940229,-1.18684858909837,-15.8479092211327,0,0
0.177秒,-7.01053841415562,-6.69587655192672,-9.35839041155253,194.899270751099,-0.189836551511059,-1.84708009403049,-16.4024207232456,0,0
0.178秒,-7.01522411451178,-6.67332949192381,-9.23101213697798,190.28090671589,-0.295060931879503,-2.47569187832365,-16.9871304423859,0,0
0.179秒,-7.01986588113093,-6.69022276545736,-8.96052611499089,186.046523787785,-0.426007588743445,-3.16566202886993,-17.5121480534928,0,0
0.18秒,-7.02446359809778,-6.70529158802208,-8.84259271342377,181.640703547147,-0.436417419185478,-3.79125939214245,-18.0100539047242,0,0
0.181秒,-7.02901715136201,-6.67957646489039,-8.66329834805671,177.379537250101,-0.511180142581729,-4.4005376518157,-18.6075935547579,0,0
0.182秒,-7.0335264287433,-6.6721550542536,-8.33548422103441,173.285026641621,-0.633791129341412,-4.97090741979839,-19.1641582159861,0,0
0.183秒,-7.03799131993635,-6.74670110186951,-8.22292411155267,169.072333975603,-0.688971178942921,-5.60134766599011,-19.5720929742656,0,0
0.184秒,-7.04241171651576,-6.71745595876113,-8.09945605628939,165.319424474242,-0.72606639544461,-6.20517965516257,-20.0384967325177,0,0
0.185秒,-7.04678751194084,-6.72970500584861,-8.0223109901747,161.311759156455,-0.84016356482301,-6.8184235032501,-20.5319612801048,0,0
0.186秒,-7.05111860156042,-6.74087345377306,-7.88510570045398,157.341754765047,-0.895683668871003,-7.38009616226782,-21.0244645769029,0,0
0.187秒,-7.05540488261744,-6.75462045931155,-7.6388069505448,153.555402020433,-0.934903158609883,-7.90653859121122,-21.4218653279849,0,0
0.188秒,-7.05964625425362,-6.71526273738025,-7.45979216271824,149.971206154096,-1.04985158489212,-8.44584285287443,-21.936162726594,0,0
0.189秒,-7.06384261751392,-6.77415075367872,-7.32036463347593,146.294476784015,-1.14158122673055,-9.03400883975952,-22.3368949906951,0,0
0.19秒,-7.067993875351,-6.73575519384237,-7.20323984913073,142.7041795465,-1.1088538591205,-9.55645118803174,-22.7668871678737,0,0
0.191秒,-7.07209993262956,-6.75452651053235,-7.0824401831422,139.2849814358,-1.24101305486813,-10.0369542964716,-23.2674558051056,0,0
0.192秒,-7.07616069613064,-6.78163187457507,-6.94240552877292,135.827663983206,-1.26752738549509,-10.575641770073,-23.5543814368094,0,0
0.193秒,-7.08017607455578,-6.81571296593506,-6.82188904161901,132.314682527115,-1.36260864197806,-11.0689649274762,-23.8276866226298,0,0
0.194秒,-7.08414597853119,-6.79755662609671,-6.53556390880692,129.046676599997,-1.40385026750337,-11.5761005615664,-24.3399746159061,0,0
0.195秒,-7.08807032061174,-6.79446896007931,-6.49538948803579,125.86748194231,-1.45654888765946,-12.0341354874119,-24.6229201274723,0,0
0.196秒,-7.09194901528493,-6.78499524244513,-6.35724444329815,122.698396824516,-1.48544709999671,-12.4831583967939,-25.023369946567,0,0
0.197秒,-7.09578197897481,-6.76929350219254,-6.27347436496571,119.893294274453,-1.56010561589377,-12.9685813175915,-25.3695950575248,0,0
0.198秒,-7.0995691300457,-6.83085025817184,-6.02342363573003,116.614700513809,-1.63400015932106,-13.4033581187797,-25.7483674734948,0,0
0.199秒,-7.10331038880599,-6.79913852603514,-6.07438535105364,113.571444404717,-1.67139908827901,-13.8800372900942,-26.0017636495315,0,0
0.2秒,-7.10700567751172,-6.8378567396003,-5.91974196957484,110.583096745463,-1.66337419472465,-14.3037013684766,-26.3917793301011,0,0
0.201秒,-7.11065492037014,-6.83945745436994,-5.78657592433348,107.862406616415,-1.76242467591063,-14.7286812977419,-26.6642915150873,0,0
0.202秒,-7.11425804354323,-6.83914710632502,-5.69730687646827,105.091521864086,-1.86033033020797,-15.1323327949973,-26.9124181734479,0,0
0.203秒,-7.11781497515105,-6.84550311736212,-5.48375119981583,102.599093441598,-1.88361398402049,-15.5401426583438,-27.2401190137174,0,0
0.204秒,-7.12132564527508,-6.82881728693378,-5.50101183146752,99.6962667583883,-1.9229474473123,-15.930204467562,-27.4830360176789,0,0
0.205秒,-7.12478998596143,-6.85061811667232,-5.39299247742795,97.3416057730661,-1.9954534763771,-16.3210642368755,-27.7332284922206,0,0
0.206秒,-7.12820793122399,-6.90341890523209,-5.26877533868705,94.8594919211217,-2.03493480016626,-16.6408333114145,-28.0557495194783,0,0
0.207秒,-7.13157941704756,-6.85308157212111,-5.14496169014554,92.4181836459489,-2.08738205910865,-17.078097673485,-28.3188701098764,0,0
0.208秒,-7.13490438139073,-6.87618188717753,-5.18187413985672,89.7725648836017,-2.07984019761859,-17.3468977960991,-28.4711138240492,0,0
0.209秒,-7.13818276418891,-6.86032788793795,-5.00107347169468,87.6521318584622,-2.10501242594586,-17.7712368573186,-28.6727139060325,0,0
0.21秒,-7.14141450735703,-6.89580589832245,-4.93346671698116,85.5347374225259,-2.15292706231617,-18.1145632160571,-28.8743492567008,0,0
0.211秒,-7.14459955479239,-6.87705373125669,-4.85527866455513,83.4659299613184,-2.24098290775799,-18.4075582693626,-29.18114381851,0,0
0.212秒,-7.14773785237726,-6.88520420043196,-4.76473250336347,81.0856830370204,-2.28278145227637,-18.7367314960889,-29.3412510272933,0,0
0.213秒,-7.15082934798145,-6.90811926561859,-4.65526949798924,78.8824945812673,-2.26395009276479,-19.0384159241671,-29.546914620447,0,0
0.214秒,-7.15387399146487,-6.87799148851652,-4.60973278794141,76.9954361053268,-2.39099780167885,-19.3667935184421,-29.8088238631812,0,0
0.215秒,-7.15687173467988,-6.88404494873776,-4.52139249157409,75.2144427195272,-2.37441524973801,-19.6669089235237,-29.91563090383,0,0
0.216秒,-7.15982253147362,-6.88166618978466,-4.48840788723084,73.1492751838646,-2.44742698878418,-19.9258405945253,-30.0771578457839,0,0
0.217秒,-7.16272633769033,-6.91009447135665,-4.42693845046766,71.4018568161048,-2.4613701699811,-20,-30.2235340109761,0,0
0.218秒,-7.16558311117343,-6.92181936823513,-4.23612468406431,69.3999890503988,-2.48001163776821,-20,-30.3198755390151,0,0
0.219秒,-7.16839281176766,-6.93880518202429,-4.25887894655789,67.7681056868268,-2.44284882759957,-20,-30.5032615760193,0,0
0.22秒,-7.17115540132104,-6.92833894025358,-4.13589929319784,65.9865873252981,-2.51466070020702,-20,-30.6740415702757,0,0
0.221秒,-7.17387084368682,-6.92568074751457,-4.08473090351875,64.4136003149038,-2.52805864476098,-20,-30.7689112763748,0,0
0.222秒,-7.1765391047253,-6.90945482242949,-3.98427091260157,62.7198774719357,-2.55453164266013,-20,-30.9433036518555,0,0
0.223秒,-7.17916015230558,-6.94321464317596,-3.96363635898233,61.1339615060776,-2.59434533018815,-20,-31.079930724427,0,0
0.224秒,-7.18173395630723,-6.91713917097452,-3.90978727176406,59.7381506521685,-2.60965620225008,-20,-31.2493019764879,0,0
0.225秒,-7.18426048862188,-6.94318210060716,-3.86412448583731,58.3420554243633,-2.68157881981771,-20,-31.3489135273131,0,0
0.226秒,-7.18673972315469,-6.91635502071495,-3.79611111922598,56.9308452433328,-2.68439338005703,-20,-31.418909433857,0,0
0.227秒,-7.18917163582581,-6.93425158823367,-3.74112255149128,55.5306677554297,-2.74608590347695,-20,-31.5683649463614,0,0
0.228秒,-7.19155620457171,-6.98845446839997,-3.73917901795975,54.2659971421497,-2.69982897995344,-20,-31.6481826532615,0,0
0.229秒,-7.1938934093464,-6.96680825452271,-3.60968852988944,53.1382823508707,-2.73676947855359,-20,-31.7398996512179,0,0
