Time,u_cmd,position,velocity,accel,torque,current,voltage,fault_flag,fault_strength
0.094秒,10.6725667569909,7.92286153277824,74.7613668498484,-500,-10,-20,-50,0,0
0.095秒,10.6870687590886,8.0018766494918,73.7233830788211,-500,-10,-20,-50,0,0
0.096秒,10.7015464005865,8.02949952973012,72.6817921243812,-500,-10,-20,-50,0,0
0.097秒,10.7159993625495,8.12078048425058,71.6239163009915,-500,-10,-20,-50,0,0
0.098秒,10.7304273265204,8.23441890805667,70.6393607889689,-500,-10,-20,-50,0,0
0.099秒,10.7448299745309,8.26930158264714,69.6936434410246,-500,-10,-20,-50,0,0
0.1秒,10.7592069891132,8.37974932922032,68.6932909254113,-500,-10,-20,-50,0,0
0.101秒,10.7735580533111,8.43426727818365,67.7462729560964,-500,-10,-20,-50,0,0
0.102秒,10.7878828506908,8.50029447899934,66.7108327582541,-500,-10,-20,-50,0,0
0.103秒,10.8021810653526,8.52430736545406,65.6431126552542,-500,-10,-20,-50,0,0
0.104秒,10.8164523819416,8.63666703041577,64.7170831188579,-500,-10,-20,-50,0,0
0.105秒,10.830696485659,8.68654572356708,63.6542316731129,-500,-10,-20,-50,0,0
0.106秒,10.8449130622731,8.75432251647301,62.8169262581512,-500,-10,-20,-50,0,0
0.107秒,10.8591017981305,8.79000396460426,61.7538485894458,-500,-10,-20,-50,0,0
0.108秒,10.8732623801671,8.83488641079279,60.7180770118763,-500,-9.94938227155635,-20,-50,0,0
0.109秒,10.887394495919,8.88564607259338,59.8324811233532,-500,-9.85524185159899,-20,-50,0,0
0.11秒,10.9014978335339,8.9861936788767,58.8266713024284,-500,-9.72792861389338,-20,-50,0,0
0.111秒,10.9155720817815,9.00591724865333,57.931149660869,-500,-9.61527922388995,-20,-50,0,0
0.112秒,10.9296169300649,9.089368523096,57.0000199441878,-500,-9.52124628986863,-20,-50,0,0
0.113秒,10.9436320684316,9.1676723243058,56.0379981335846,-500,-9.34661457159072,-20,-50,0,0
0.114秒,10.957617187584,9.19228092274187,55.260290849413,-500,-9.29482325643865,-20,-50,0,0
0.115秒,10.9715719788908,9.25777717959931,54.2729402818777,-500,-9.09023391458216,-20,-50,0,0
0.116秒,10.9854961343976,9.3282804707441,53.2636520335904,-500,-9.02250803572643,-20,-50,0,0
0.117秒,10.9993893468377,9.4178417543538,52.4324878761138,-500,-8.88981645778833,-20,-50,0,0
0.118秒,11.013251309643,9.42489736632995,51.5151044623153,-500,-8.7579175416422,-20,-50,0,0
0.119秒,11.0270817169552,9.47414648503298,50.6719275728891,-500,-8.62362920999195,-20,-50,0,0
0.12秒,11.0408802636356,9.49148284239499,49.8959868802942,-500,-8.3957430260141,-20,-50,0,0
0.121秒,11.0546466452772,9.55977828301374,48.8993544192769,-500,-8.28442797331762,-20,-50,0,0
0.122秒,11.0683805582141,9.61348546323137,48.0825307781591,-500,-8.09557789937037,-20,-50,0,0
0.123秒,11.0820816995331,9.64624895527949,47.338281989762,-500,-7.96048036187138,-20,-48.2496276996989,0,0
0.124秒,11.0957497670841,9.67616761021121,46.4519232774897,-500,-7.73702104311992,-20,-46.2256717201005,0,0
0.125秒,11.1093844594906,9.77750419974482,45.7156512832601,-500,-7.63113448389709,-20,-44.3129376964561,0,0
0.126秒,11.1229854761607,9.81846609297095,44.7762924159696,-500,-7.46167017264832,-20,-42.3904305102626,0,0
0.127秒,11.1365525172972,9.82201738014137,44.0572091204835,-500,-7.2996397726094,-20,-40.4423420376525,0,0
0.128秒,11.1500852839086,9.88514127372534,43.2369593773164,-500,-7.157544741003,-20,-38.3214045216465,0,0
0.129秒,11.1635834778194,9.90004359310219,42.5233850569752,-500,-6.99832914258395,-20,-36.4933425945354,0,0
0.13秒,11.1770468016807,9.94807162612959,41.7810586684818,-500,-6.74401142734099,-20,-34.4888005883778,0,0
0.131秒,11.1904749589805,10.0345491526382,40.9645390324964,-500,-6.58989571959809,-20,-32.5728175268846,0,0
0.132秒,11.2038676540546,10.0767515480038,40.2157160323722,-500,-6.41733894314584,-20,-30.6430435057452,0,0
0.133秒,11.2172245920965,10.0924589892966,39.4423122079159,-500,-6.23358852569603,-20,-28.7567885477807,0,0
0.134秒,11.230545479168,10.1264750407035,38.7867973799032,-500,-6.06402655757894,-20,-27.0351464905514,0,0
0.135秒,11.2438300222098,10.1812859070641,38.0861236424376,-500,-5.95153244817559,-20,-25.1251403573666,0,0
0.136秒,11.2570779290513,10.2235919506123,37.3062169868718,-500,-5.66187859762611,-20,-23.2206690555401,0,0
0.137秒,11.2702889084214,10.2381902446157,36.6847494066105,-500,-5.56252190839948,-20,-21.3827374948081,0,0
0.138秒,11.2834626699584,10.2925515336296,36.0084888944382,-500,-5.32132982224419,-20,-19.5965016404851,0,0
0.139秒,11.2965989242206,10.3545839555762,35.3774666376401,-500,-5.14229880779004,-20,-17.8916496358765,0,0
0.14秒,11.309697382696,10.3074145430238,34.7171452752089,-500,-5.03806002211642,-20,-16.0282481766572,0,0
0.141秒,11.3227577578129,10.4028707677184,34.0056552639673,-500,-4.74338479961823,-20,-14.247524979407,0,0
0.142秒,11.3357797629499,10.3979641296502,33.4685095921907,-500,-4.63650454260314,-20,-12.5577581831188,0,0
0.143秒,11.3487631124459,10.4643177025455,32.8025936061186,-500,-4.39490634360433,-20,-10.7678919732938,0,0
0.144秒,11.3617075216102,10.4537377770874,32.2741617080929,-500,-4.21670823273592,-20,-9.14948753553787,0,0
0.145秒,11.3746127067327,10.4902872316959,31.6776735843157,-500,-4.02509580319112,-20,-7.43387308711282,0,0
0.146秒,11.3874783850935,10.5705849118067,31.0064192613098,-500,-3.84800578053936,-20,-5.74220640460843,0,0
0.147秒,11.4003042749732,10.5558418715504,30.3931560156251,-500,-3.70741740242869,-20,-4.11033410535703,0,0
0.148秒,11.4130900956628,10.5677363257614,29.8213695684363,-500,-3.53345068424577,-20,-2.57762556341881,0,0
0.149秒,11.4258355674735,10.6352765607788,29.2845969932183,-500,-3.36884173093645,-20,-0.868595817701133,0,0
0.15秒,11.4385404117462,10.6483153801137,28.8149838542787,-500,-3.18028597237812,-20,0.648483406148136,0,0
0.151秒,11.4512043508622,10.6959582667353,28.2493626953331,-500,-2.98036272321315,-20,2.15528840078781,0,0
0.152秒,11.4638271082518,10.7155037608489,27.5794689422353,-500,-2.84529493102263,-20,3.69929907331174,0,0
0.153秒,11.4764084084052,10.7516261674135,27.1745158230678,-500,-2.65594234505574,-20,5.20682252052348,0,0
0.154秒,11.4889479768813,10.7610630287208,26.767821996069,-495.935627971884,-2.47851575264212,-20,6.76542234495012,0,0
0.155秒,11.5014455403178,10.8129625692606,26.2586632690439,-486.004319782288,-2.31533899812759,-19.211658416245,8.19315526164301,0,0
0.156秒,11.5139008264406,10.8459685924461,25.7361237170371,-476.083390503814,-2.20078310246556,-17.7220185190456,9.60502312570709,0,0
0.157秒,11.5263135640736,10.7918108447745,25.109883674594,-466.504048682499,-2.00027013994771,-16.3580184666476,11.000722805118,0,0
0.158秒,11.538683483148,10.8403805244879,24.7223017864874,-456.911172481251,-1.83427436444705,-14.944545143319,12.5132242305151,0,0
0.159秒,11.5510103147122,10.8814582815273,24.3699713660407,-447.140958956298,-1.60189674472588,-13.5745959975388,13.7868208223379,0,0
0.16秒,11.5632937909405,10.9370227199672,23.848356225946,-437.816166104127,-1.45810813629306,-12.1795335822274,15.2674542951241,0,0
0.161秒,11.5755336451433,10.9628628695079,23.4751213852096,-428.643061238267,-1.32229975332509,-10.8210928154494,16.5190252165571,0,0
0.162秒,11.5877296117761,10.9606131741511,23.0494717518759,-419.332629685245,-1.13856186476016,-9.44759614143772,17.8260006500177,0,0
0.163秒,11.5998814264488,10.9706908411051,22.6059532483149,-410.342257983576,-0.966368505355825,-8.13783763608794,19.067454938575,0,0
0.164秒,11.6119888259351,10.9921938374657,22.1722652873307,-401.211865255133,-0.847453240126188,-6.83699457763139,20.3723734159853,0,0
0.165秒,11.6240515481818,11.0559496378645,21.7435381175722,-392.352689477938,-0.658035651822847,-5.4830989879609,21.5909715659444,0,0
0.166秒,11.6360693323178,11.0549923268835,21.3193779831709,-383.571049591042,-0.479101737540453,-4.21029061937076,22.7978002624313,0,0
0.167秒,11.6480419186634,11.0621889485687,21.0376126945592,-375.082537603771,-0.30988430784869,-2.9213479893832,24.1383963117634,0,0
0.168秒,11.6599690487393,11.0965786582316,20.5793723101501,-366.352036244285,-0.289378807867681,-1.70594107806471,25.2181334262711,0,0
0.169秒,11.671850465276,11.1564987022162,20.1970409098378,-358.103228338884,-0.0896542293648887,-0.43605660665365,26.396319012488,0,0
0.17秒,11.6836859122224,11.1439866895906,19.9173162582903,-349.810943809852,0.0848292219572899,0.820185085945301,27.5780607540081,0,0
0.171秒,11.695475134755,11.1705775417918,19.5747645117529,-341.606989422223,0.23588752099858,2.02097711435359,28.6254026433965,0,0
0.172秒,11.7072178792868,11.2220983693965,19.1456902528186,-333.434437223267,0.408792721216752,3.22689852660646,29.7279710102558,0,0
0.173秒,11.7189138934763,11.2020903954183,18.8245367929167,-325.618878687347,0.51656721135234,4.38048809462299,30.7291275400663,0,0
0.174秒,11.7305629262362,11.2385274716177,18.5583827336802,-317.778173418124,0.697750419752767,5.55268341811307,31.8710183408109,0,0
0.175秒,11.7421647277422,11.2552487177998,18.2576950571134,-310.230290737556,0.806153351249128,6.69322452237643,32.8914381878629,0,0
0.176秒,11.7537190494418,11.2367051296497,17.9808536250128,-302.382148289112,0.966097830241167,7.82164834531809,33.8720426423093,0,0
0.177秒,11.7652256440632,11.2548370043462,17.7296164714326,-295.048568373249,1.13783629268385,9.01098173341748,34.8857940626833,0,0
0.178秒,11.7766842656236,11.2756185706791,17.2945958562669,-287.612591862374,1.20324598596775,10.0579707453915,35.8640720973545,0,0
0.179秒,11.7880946694379,11.3178426958799,17.0605544797593,-280.447616349448,1.35818280130905,11.1411514470276,36.6252966525154,0,0
0.18秒,11.7994566121277,11.3156030940189,16.7709931804086,-273.446021085853,1.42477530325171,12.1820223738075,37.6992002161199,0,0
0.181秒,11.8107698516292,11.3182931649231,16.4959808999517,-266.459055531684,1.59870307678233,13.2419001748273,38.5426616828808,0,0
0.182秒,11.822034147202,11.3520038171575,16.1231488503137,-259.69929994245,1.72312136390912,14.3368960720712,39.3378252401446,0,0
0.183秒,11.8332492594375,11.3608543009372,15.9690487970593,-253.086688707466,1.80465684531504,15.3214783773541,40.2889177503146,0,0
0.184秒,11.8444149502673,11.3846721942343,15.6696515505921,-246.517313901821,1.98168822296425,16.3007017654915,41.1177711773323,0,0
0.185秒,11.8555309829714,11.4060204238886,15.5212445606323,-239.951795214789,2.06833662238617,17.3192368477697,41.9092411805981,0,0
0.186秒,11.8665971221866,11.4265844788171,15.2635446585135,-233.493879372143,2.15510556208997,18.2518339482183,42.7141817607891,0,0
0.187秒,11.8776131339145,11.4049172146298,14.8926026294928,-227.328793326154,2.34702257196151,19.2035109980003,43.3740455283271,0,0
0.188秒,11.8885787855302,11.4511366519194,14.7218593237495,-221.287647783105,2.39653325882975,20,44.2658938895661,0,0
0.189秒,11.8994938457896,11.4726711833524,14.5667076307284,-215.212965894654,2.54446973898545,20,45.0075596123236,0,0
0.19秒,11.9103580848383,11.4902655692748,14.3082006158207,-209.412981447213,2.59268569076009,20,45.6660434518592,0,0
0.191秒,11.9211712742192,11.4975194149259,14.0935765272551,-203.362588077414,2.71347932219733,20,46.412858302397,0,0
0.192秒,11.9319331868803,11.4931042534001,14.0265567681548,-198.024801751476,2.88375195387886,20,47.1267910371283,0,0
0.193秒,11.9426435971832,11.4921694006654,13.672557904556,-192.395416315575,2.91066576370623,20,47.6943592874299,0,0
0.194秒,11.9533022809104,11.5504246694866,13.491507884677,-187.157720264122,3.02905254677979,20,48.3617444266251,0,0
0.195秒,11.9639090152733,11.562868401522,13.3449226628835,-181.724291096409,3.14688093250181,20,49.0491678344165,0,0
0.196秒,11.9744635789201,11.5377295910272,13.1833611000126,-176.603791225528,3.25081914402173,20,49.6575052147143,0,0
0.197秒,11.9849657519434,11.5881361790732,12.9165586905218,-171.561082301942,3.37440119823593,20,50,0,0
0.198秒,11.9954153158878,11.6083566103392,12.7844753767117,-166.518773511512,3.38428949846927,20,50,0,0
0.199秒,12.0058120537576,11.5868562633907,12.6513913549041,-161.667750348027,3.54128719139601,20,50,0,0
0.2秒,12.0161557500243,11.6075141545963,12.4809487794791,-157.085474001521,3.64449660998684,20,50,0,0
0.201秒,12.0264461906341,11.6221495267778,12.359235825684,-152.543165596483,3.71009515621239,20,50,0,0
0.202秒,12.0366831630153,11.6330811056512,12.1281823276608,-148.045348732898,3.77376969731895,20,50,0,0
0.203秒,12.0468664560858,11.6421818938209,12.0013163716846,-143.716922512892,3.83252862390477,20,50,0,0
0.204秒,12.0569958602603,11.6331762757001,11.8392045561232,-139.245417885148,3.87380773737909,20,50,0,0
0.205秒,12.0670711674576,11.6571607217759,11.6627592220436,-135.008941402624,4.05860422077348,20,50,0,0
0.206秒,12.077092171108,11.6450143941486,11.528034986076,-131.038393459119,4.08863787424534,20,50,0,0
0.207秒,12.0870586661601,11.6770825572465,11.3762065609705,-127.147257136871,4.15958499126375,20,50,0,0
0.208秒,12.0969704490884,11.6762583274784,11.398854053679,-123.013770200941,4.23087786109433,20,50,0,0
0.209秒,12.1068273178998,11.7013612219329,11.2305652158146,-119.436785907292,4.35485696755697,20,50,0,0
0.21秒,12.1166290721409,11.7115224719045,11.1114922868767,-115.694612705091,4.38493178632543,20,50,0,0
0.211秒,12.1263755129051,11.7436194839517,10.975314412779,-112.218451635217,4.44819543727565,20,50,0,0
0.212秒,12.1360664428391,11.7327959751645,10.8222725301379,-108.740851994441,4.51890204414167,20,50,0,0
0.213秒,12.14570166615,11.7597097011523,10.7084476883224,-105.107359172574,4.58504463907101,20,50,0,0
0.214秒,12.1552809886119,11.7603398544389,10.6804469213776,-101.970868929717,4.62031972510579,20,50,0,0
0.215秒,12.1648042175727,11.7535163771295,10.6111576799426,-98.9187547101059,4.68163921301697,20,50,0,0
0.216秒,12.1742711619608,11.8093093007663,10.4504415147412,-95.5371320243603,4.77611630027969,20,50,0,0
0.217秒,12.1836816322915,11.8118569333511,10.3276600147047,-92.7238892108012,4.86006284165095,20,50,0,0
0.218秒,12.1930354406738,11.7861750684756,10.2824157394737,-89.6272236766506,4.85310332037754,20,50,0,0
0.219秒,12.2023324008165,11.7908386948395,10.1895106694307,-86.8990254174205,4.9291223419968,20,50,0,0
0.22秒,12.2115723280351,11.8324762879868,10.0353556976423,-83.9998154103595,4.96085667236952,20,50,0,0
0.221秒,12.2207550392577,11.8173366140698,9.9922839570812,-81.6171096447705,5.03500094360114,20,50,0,0
0.222秒,12.2298803530316,11.8610974015876,9.89853819670519,-78.9014861669587,5.08316313397622,20,50,0,0
0.223秒,12.2389480895292,11.8640818911478,9.87856802509371,-76.4090919091603,5.11232466722963,20,50,0,0
0.224秒,12.2479580705548,11.8966286426303,9.68846711544045,-73.8203135353592,5.18476705619965,20,50,0,0
0.225秒,12.2569101195499,11.8767082639883,9.70071714566825,-71.7705016589843,5.21063193276188,20,50,0,0
0.226秒,12.2658040615999,11.8682890307568,9.57297115451159,-69.3813053764265,5.29326661855857,20,50,0,0
0.227秒,12.2746397234398,11.9383216627795,9.50251923683853,-67.156613252888,5.34453775459548,20,50,0,0
0.228秒,12.2834169334601,11.9036842618089,9.39958793420657,-65.0642690029946,5.35825193296205,20,50,0,0
0.229秒,12.2921355217129,11.9101823211321,9.50042380143817,-62.9779591362513,5.39134656071559,20,50,0,0
0.23秒,12.3007953199175,11.9198314552658,9.33451220951275,-61.1880372914791,5.49810553369975,20,50,0,0
0.231秒,12.3093961614662,11.9360582347213,9.32808602750974,-59.2047931065612,5.47464459503859,20,50,0,0
0.232秒,12.3179378814299,11.9288928050008,9.30861365921167,-57.2810003435723,5.52236400084999,20,50,0,0
0.233秒,12.326420316564,11.9746617403617,9.2034111496766,-55.6545662783944,5.56138894001587,20,50,0,0
0.234秒,12.3348433053137,11.9392646453695,9.09539713518712,-53.7683720002528,5.56506774766307,20,50,0,0
0.235秒,12.3432066878196,11.9189931110435,9.02338537390683,-52.2069455752035,5.62338145124038,20,50,0,0
0.236秒,12.351510305923,11.9710747938917,8.91508269294225,-50.7837276073885,5.67186191205209,20,50,0,0
0.237秒,12.3597540031715,11.9836124429911,8.89605472702493,-49.117114908688,5.68102874730784,20,50,0,0
0.238秒,12.3679376248242,11.9883303618409,8.88966932082824,-47.6728337575842,5.6953096553529,20,50,0,0
0.239秒,12.3760610178569,12.0108424237145,8.88481466565092,-46.4260193839811,5.77463744076621,20,50,0,0
0.24秒,12.3841240309672,12.0024263881898,8.75611657622367,-45.1495939180753,5.77250861686808,20,50,0,0
0.241秒,12.3921265145799,11.9754523532125,8.78648871755219,-43.7968961375248,5.80273948092753,20,50,0,0
0.242秒,12.4000683208518,12.0252063607324,8.70728663017211,-42.6305986680535,5.83180967678968,20,50,0,0
0.243秒,12.4079493036769,12.0254013224785,8.62804518330966,-41.6372932905387,5.8742834554883,20,50,0,0
0.244秒,12.4157693186911,12.0564783529536,8.60432386871608,-40.2605112421972,5.89340729658595,20,50,0,0
0.245秒,12.423528223277,12.0562938570963,8.61256507173771,-39.4918380879727,5.90632513538892,20,50,0,0
0.246秒,12.4312258765692,12.0251047781118,8.61545484400229,-38.4138207563957,5.88751313485153,20,50,0,0
0.247秒,12.4388621394584,12.0579864959107,8.49607773364146,-37.511189900385,5.93908691033557,20,50,0,0
0.248秒,12.4464368745966,12.0970440502675,8.50366044863966,-36.535683956729,5.94175683468848,20,50,0,0
0.249秒,12.4539499464011,12.1446632070519,8.46328021958968,-35.5274989803648,5.91928703825306,20,50,0,0
0.25秒,12.4614012210597,12.1172471579322,8.44638275183963,-34.8513908131529,5.997905213048,20,50,0,0
0.251秒,12.4687905665347,12.09499155361,8.39660511557144,-34.020061276841,5.97138797811614,20,50,0,0
0.252秒,12.4761178525676,12.1389578195222,8.36614262792715,-33.4753563851045,6.01497919832822,20,50,0,0
0.253秒,12.4833829506831,12.1293425828549,8.26118387487671,-32.7467616497893,6.02169062526991,20,50,0,0
0.254秒,12.4905857341937,12.1112182503951,8.24688968911024,-31.9970153703308,6.08036561765612,20,50,0,0
0.255秒,12.4977260782037,12.1313724652789,8.32100054302274,-31.4321270799335,6.0717620530283,20,50,0,0
0.256秒,12.5048038596134,12.1288055694229,8.14960153438822,-30.9896417761292,6.09278141805789,20,50,0,0
0.257秒,12.5118189571232,12.1644132992555,8.14506219351998,-30.3765187763531,6.0473324486856,20,50,0,0
0.258秒,12.5187712512376,12.1457765015507,8.12303326642244,-30.0496345430706,6.05162412632813,20,50,0,0
0.259秒,12.525660624269,12.1572695273043,8.12176822033899,-29.683882125901,6.05476956039412,20,50,0,0
0.26秒,12.5324869603419,12.1869658772267,8.09182791204165,-29.1987016885301,6.09247534079715,20,50,0,0
