Time,u_cmd,position,velocity,accel,torque,current,voltage,fault_flag,fault_strength
0.037秒,-6.3353502329131,-1.46963882661743,-67.7128639309492,-443.705997399598,-10,-20,31.3673177423005,0,0
0.038秒,-6.33489288326099,-1.50850730775408,-68.1622357734756,-385.386125236291,-10,-20,36.6993871800896,0,0
0.039秒,-6.33442126789902,-1.58213426963309,-68.5446773092794,-328.840113987476,-10,-20,41.7665765983463,0,0
0.04秒,-6.33393555376968,-1.6717453061812,-68.8799879180686,-274.043441126644,-10,-20,46.578839615288,0,0
0.041秒,-6.33343590855652,-1.72455112802806,-69.184459926024,-221.411574722702,-10,-20,50,0,0
0.042秒,-6.33292250067773,-1.8317763575225,-69.4865358684147,-170.184946645088,-9.95495240081648,-20,50,0,0
0.043秒,-6.3323954992797,-1.8609097895474,-69.5698664232877,-120.951392001405,-9.00946006221929,-20,50,0,0
0.044秒,-6.33185507423055,-1.95287202933145,-69.7485076685656,-73.4380126304239,-8.08959401410744,-20,50,0,0
0.045秒,-6.33130139611362,-2.0298673186665,-69.8067218211872,-27.654967949068,-7.20990948425177,-20,50,0,0
0.046秒,-6.33073463622095,-2.09286936477483,-69.879666109223,16.5038376432013,-6.36596852497959,-20,50,0,0
0.047秒,-6.3301549665467,-2.14861501607697,-69.7220291390126,59.1562149447813,-5.57675553923273,-20,50,0,0
0.048秒,-6.32956255978054,-2.18458595979047,-69.7805617117989,99.9895559903675,-4.78121387333548,-20,50,0,0
0.049秒,-6.32895758930107,-2.33688314515281,-69.726625632519,139.263140902662,-4.00232350836383,-20,50,0,0
0.05秒,-6.3283402291691,-2.38292246384593,-69.4842033637172,177.249606895717,-3.26975001469071,-20,50,0,0
0.051秒,-6.32771065412103,-2.39612957458129,-69.3199355305975,213.417565921157,-2.5653667020732,-20,50,0,0
0.052秒,-6.32706903956207,-2.49509665409233,-69.1142724292513,248.567435544044,-1.8697141539001,-15.5276916341904,50,0,0
0.053秒,-6.32641556155955,-2.54688095099961,-68.8772773915574,281.942625726814,-1.17999122692911,-10.0778117786119,50,0,0
0.054秒,-6.32575039683611,-2.637913136918,-68.5881822655695,313.958493217611,-0.567186260424,-4.76413850418878,50,0,0
0.055秒,-6.3250737227629,-2.71735055964689,-68.1824205447407,344.762991258232,0.0692141050480032,0.27368826141382,50,0,0
0.056秒,-6.32438571735277,-2.78879559491992,-67.8841473801236,374.228137296551,0.666468468812715,5.15252345565515,50,0,0
0.057秒,-6.3236865592534,-2.80377335701455,-67.539993292316,402.306442139869,1.1484350726656,9.81129141768176,50,0,0
0.058秒,-6.32297642774039,-2.91599827950246,-67.0711385374633,429.124588342891,1.76075730266692,14.250817235456,50,0,0
0.059秒,-6.32225550271038,-2.90300632977488,-66.6982173022158,454.367422256952,2.22036507833238,18.5445018392779,50,0,0
0.06秒,-6.32152396467409,-3.05753852944132,-66.2714182405233,478.77455225781,2.72724076223735,20,50,0,0
0.061秒,-6.32078199474934,-3.11357454447091,-65.7589910404164,500,3.23998668630146,20,50,0,0
0.062秒,-6.32002977465409,-3.20908599054088,-65.3122000981256,500,3.56330632287133,20,50,0,0
0.063秒,-6.31926748669937,-3.24404734740507,-64.7626060218862,500,4.08864324466635,20,50,0,0
0.064秒,-6.31849531378226,-3.29834086816307,-64.175450106275,500,4.45016517981481,20,50,0,0
0.065秒,-6.31771343937882,-3.33769501120171,-63.6292606145638,500,4.84851420607107,20,50,0,0
0.066秒,-6.31692204753695,-3.41583529953697,-63.0441244365883,500,5.19505046197762,20,50,0,0
0.067秒,-6.31612132286932,-3.47141496210442,-62.4803232870563,500,5.58471615875772,20,50,0,0
0.068秒,-6.31531145054616,-3.51278805009575,-61.8610923401159,500,5.93002580028023,20,50,0,0
0.069秒,-6.31449261628814,-3.65539545575417,-61.2535277818039,500,6.25051900980561,20,50,0,0
0.07秒,-6.31366500635913,-3.67157044228452,-60.5599624580608,500,6.53118963738542,20,50,0,0
0.071秒,-6.31282880755898,-3.73480068391637,-59.8411892606937,500,6.84765545764742,20,50,0,0
0.072秒,-6.31198420721629,-3.74057022290879,-59.200157585004,500,7.10965689271903,20,50,0,0
0.073秒,-6.31113139318111,-3.84534905223143,-58.5263864751667,500,7.27040570794343,20,50,0,0
0.074秒,-6.31027055381765,-3.90467238097077,-57.8518916418522,500,7.56638648893299,20,50,0,0
0.075秒,-6.309401877997,-3.99167954044448,-57.1569548891194,500,7.77809582572126,20,50,0,0
0.076秒,-6.30852555508971,-4.02643480946979,-56.3751536699447,500,7.98598543221003,20,50,0,0
0.077秒,-6.30764177495852,-4.06396581141205,-55.6088919650619,500,8.18963905660193,20,50,0,0
0.078秒,-6.30675072795086,-4.11251247569754,-55.0283869524762,500,8.35315668939069,20,50,0,0
0.079秒,-6.30585260489155,-4.18484584114147,-54.163177677487,500,8.48994481521063,20,50,0,0
0.08秒,-6.30494759707531,-4.18079484585225,-53.4175756518102,500,8.68208032307064,20,50,0,0
0.081秒,-6.30403589625931,-4.25250452812073,-52.6270150645108,500,8.83285046499649,20,50,0,0
0.082秒,-6.30311769465568,-4.31347928342152,-51.9141419307333,500,8.90740357962797,20,50,0,0
0.083秒,-6.30219318492409,-4.40632259703802,-51.166803341314,500,9.06580589432356,20,50,0,0
0.084秒,-6.30126256016415,-4.43509200000093,-50.4808596385036,500,9.20813208836852,20,50,0,0
0.085秒,-6.30032601390791,-4.50764597838051,-49.6692165323416,500,9.20864802495977,20,50,0,0
0.086秒,-6.29938374011231,-4.49471547803306,-48.8410455793868,500,9.32851119524638,20,50,0,0
0.087秒,-6.29843593315158,-4.57281312746893,-48.0757703043009,500,9.32476858907791,20,50,0,0
0.088秒,-6.29748278780969,-4.58840797195566,-47.3558752271166,500,9.43963433136807,20,50,0,0
0.089秒,-6.29652449927268,-4.64438735316595,-46.5476890258201,500,9.49735168550199,20,50,0,0
0.09秒,-6.29556126312109,-4.69099446362762,-45.8058497014419,500,9.53759399298484,20,50,0,0
0.091秒,-6.29459327532223,-4.79270612282492,-44.9998644923444,500,9.59200584844664,20,50,0,0
0.092秒,-6.29362073222259,-4.8152766499318,-44.1459074707617,500,9.61974707525454,20,50,0,0
0.093秒,-6.2926438305401,-4.83926523277082,-43.3277091020962,500,9.65957223818991,20,50,0,0
0.094秒,-6.29166276735647,-4.89129449478278,-42.6460693875368,500,9.65395162443523,20,50,0,0
0.095秒,-6.29067774010941,-4.94276279615149,-41.8923647855277,500,9.59873635852021,20,50,0,0
0.096秒,-6.28968894658495,-5.01437223544515,-41.1215824473609,500,9.59167086703159,20,50,0,0
0.097秒,-6.28869658490963,-5.04471584743395,-40.3835507608225,500,9.59496514043331,20,50,0,0
0.098秒,-6.2877008535428,-5.03641129941202,-39.4743251632448,500,9.49579516266999,20,50,0,0
0.099秒,-6.28670195126874,-5.07277371900353,-38.7438759654203,500,9.55434330508598,20,50,0,0
0.1秒,-6.28570007718894,-5.16648831131361,-38.0211118706101,500,9.45425343137425,20,50,0,0
0.101秒,-6.28469543071424,-5.18086565351059,-37.3156956060111,500,9.45771601001647,20,50,0,0
0.102秒,-6.28368821155698,-5.20640690223138,-36.4121388884418,500,9.39456585231558,20,50,0,0
0.103秒,-6.28267861972321,-5.25839966739885,-35.8653933777221,500,9.38825003254801,20,50,0,0
0.104秒,-6.28166685550475,-5.30059607840104,-34.9808300719695,500,9.29496340636613,20,50,0,0
0.105秒,-6.28065311947139,-5.34901075357617,-34.3632088087742,500,9.13412506454599,20,50,0,0
0.106秒,-6.27963761246293,-5.37127358044438,-33.5440964919385,500,9.09478369307213,20,50,0,0
0.107秒,-6.27862053558133,-5.39306824852242,-32.8738300114934,500,9.04815561249422,20,50,0,0
0.108秒,-6.27760209018275,-5.42205119838475,-32.0999782692402,500,8.9443133045475,20,50,0,0
0.109秒,-6.27658247786965,-5.42905435071674,-31.3657010176794,500,8.86707324422119,20,50,0,0
0.11秒,-6.27556190048281,-5.4518383204482,-30.7636312336324,500,8.71110255444441,20,50,0,0
0.111秒,-6.27454056009343,-5.47459822189028,-30.0765132354899,500,8.70877977084926,20,50,0,0
0.112秒,-6.2735186589951,-5.5596554283312,-29.3186652601906,500,8.54814728652247,20,50,0,0
0.113秒,-6.27249639969586,-5.50783775874198,-28.5908032354453,500,8.51034644135346,20,50,0,0
0.114秒,-6.27147398491018,-5.58716920482317,-27.9320249915105,500,8.41744430597704,20,50,0,0
0.115秒,-6.270451617551,-5.58192264130368,-27.3639857223304,500,8.2298730830001,20,50,0,0
0.116秒,-6.26942950072169,-5.6442019579595,-26.653421638646,500,8.23530409517935,20,50,0,0
0.117秒,-6.26840783770799,-5.68963939324682,-25.9783636991742,500,8.11632367152522,20,50,0,0
0.118秒,-6.26738683197006,-5.67413877326598,-25.3915993780848,500,7.96023458705082,20,50,0,0
0.119秒,-6.26636668713436,-5.70701480632314,-24.7145877464281,500,7.84845989268682,20,50,0,0
0.12秒,-6.26534760698563,-5.72973719443046,-24.0737227548425,500,7.69709289778439,20,50,0,0
0.121秒,-6.26432979545886,-5.79006191987727,-23.4378640731911,500,7.63904554025177,20,50,0,0
0.122秒,-6.26331345663113,-5.79511262754832,-22.8323243590254,500,7.43804235403535,20,50,0,0
0.123秒,-6.26229879471361,-5.81753880481968,-22.1991412276442,500,7.33921779121973,20,50,0,0
0.124秒,-6.26128601404347,-5.84074228749415,-21.5235360033794,500,7.16845960755332,20,48.5689036621932,0,0
0.125秒,-6.26027531907571,-5.85857360587722,-21.0205697174742,500,7.07592930972945,20,47.1395204032311,0,0
0.126秒,-6.25926691437517,-5.87618889005226,-20.4099377081676,500,6.94277323002649,20,45.4979584516526,0,0
0.127秒,-6.25826100460829,-5.89452628902767,-19.8546342417664,500,6.79266495977657,20,44.097390096693,0,0
0.128秒,-6.25725779453512,-5.89743521494397,-19.1692311029563,500,6.67973007100398,20,42.5838796160454,0,0
0.129秒,-6.25625748900109,-5.93451362156736,-18.6448659992931,500,6.53674749336142,20,41.0615243384933,0,0
0.13秒,-6.25526029292895,-5.95557544938445,-18.1827893550733,500,6.43685617103666,20,39.6038439275196,0,0
0.131秒,-6.25426641131061,-5.98561338862778,-17.5664863698348,500,6.34626130771295,20,38.2176911945165,0,0
0.132秒,-6.253276049199,-5.99060315409004,-17.0326773549077,500,6.12574479400922,20,36.8339154650341,0,0
0.133秒,-6.25228941169989,-6.00500349084446,-16.5484009439021,500,6.00982112770009,20,35.3848674791473,0,0
0.134秒,-6.2513067039638,-6.01235240862643,-16.0647423757375,500,5.80386150796931,20,33.8879232762524,0,0
0.135秒,-6.2503281311778,-6.02169292660725,-15.4766375248926,499.94620451862,5.68882910676168,20,32.4857701830436,0,0
0.136秒,-6.24935389855735,-6.03808450481649,-15.0752289634802,491.200465582412,5.5957171562384,20,31.030682885246,0,0
0.137秒,-6.24838421133816,-6.03865263401642,-14.5705115802242,482.775424195367,5.43240654036342,20,29.7128088117738,0,0
0.138秒,-6.247419274768,-6.05105276179567,-13.9931741480324,474.179496164268,5.31444146990581,20,28.3102654837957,0,0
0.139秒,-6.24645929409852,-6.11301636447431,-13.6302779529656,465.584474338496,5.20911067429936,20,26.8919294242166,0,0
0.14秒,-6.24550447457711,-6.10890843836864,-13.1504682498854,457.113196911862,5.01463048842967,20,25.645243902542,0,0
0.141秒,-6.24455502143866,-6.10961762751037,-12.6357888062948,448.661802061415,4.86770883586872,20,24.2490395297682,0,0
0.142秒,-6.24361113989747,-6.14536156307824,-12.2661426414276,440.285439788572,4.77340132848444,20,22.9854110712966,0,0
0.143秒,-6.24267303513896,-6.13239926378469,-11.74659481402,431.895520402128,4.58605525039961,20,21.7285102981208,0,0
0.144秒,-6.24174091231157,-6.15446465831927,-11.2400783214858,423.29217268571,4.47586978344799,20,20.3716823206496,0,0
0.145秒,-6.24081497651855,-6.14378104006525,-10.8700360956914,415.081757664871,4.31896279386015,20,19.147135336778,0,0
0.146秒,-6.23989543280974,-6.15039739950829,-10.5605443936027,406.678510176597,4.19982932349502,20,17.9143825434015,0,0
0.147秒,-6.23898248617343,-6.15218470125868,-10.0872166369749,398.600708568611,4.02672128782082,20,16.6169170859889,0,0
0.148秒,-6.23807634152813,-6.19747095345665,-9.66483063122022,390.54265797576,3.8931138835928,20,15.4983926476509,0,0
0.149秒,-6.23717720371442,-6.20511623291465,-9.39973144418462,382.294911431525,3.77901796269907,20,14.2210494686049,0,0
0.15秒,-6.23628527748674,-6.2361703143562,-8.95342669911991,374.493738050438,3.65250591927818,20,12.9996315730385,0,0
0.151秒,-6.23540076750518,-6.23685849004115,-8.54730117156522,366.398918211965,3.52559442268566,20,11.9277172807742,0,0
0.152秒,-6.23452387832734,-6.2039414521357,-8.17677841309641,358.55918306463,3.36640682829693,20,10.7254232166976,0,0
0.153秒,-6.23365481440012,-6.23486337286714,-7.83905506910457,350.678701751459,3.18944051662267,20,9.56494063452641,0,0
0.154秒,-6.23279378005151,-6.27101893208272,-7.49849026116127,342.781438916095,3.08687132348915,20,8.47341423186773,0,0
0.155秒,-6.23194097948247,-6.26361505035685,-7.20178736820063,334.951540465017,2.94214893224175,20,7.24330022087021,0,0
0.156秒,-6.23109661675868,-6.29884779440414,-6.78077612640425,327.290468187036,2.86946716226807,20,6.18271033061331,0,0
0.157秒,-6.2302608958024,-6.2778266937875,-6.41088030235346,319.887560314458,2.72434957881388,20,5.18425237270021,0,0
0.158秒,-6.22943402038429,-6.28247341103157,-6.17522075291206,312.242986976202,2.52189118021272,20,4.10628266819473,0,0
0.159秒,-6.22861619411524,-6.26906624963704,-5.87216143312471,304.994933766886,2.43569201732659,20,3.01021321237513,0,0
0.16秒,-6.22780762043819,-6.27463402516981,-5.45175279177353,297.519022807119,2.33779280973888,19.4639646941641,1.91590645530862,0,0
0.161秒,-6.22700850261996,-6.28499741382106,-5.29682019233103,290.205839531486,2.20046808691995,18.4545524953644,0.972865653731606,0,0
0.162秒,-6.2262190437431,-6.2890413345617,-4.93966164679849,283.101173848202,2.07450249590245,17.4282447005946,0.00564483428403326,0,0
0.163秒,-6.22543944669776,-6.34115416860605,-4.66175887511615,276.213298167362,1.9855621929806,16.4159881840555,-1.02823940013287,0,0
0.164秒,-6.22466991417345,-6.33757835508484,-4.36909750736131,269.202534594252,1.87138596209507,15.4334345214615,-1.92535354518398,0,0
0.165秒,-6.223910648651,-6.29246545931613,-4.12696749188914,262.260677738397,1.70831841728381,14.435892667342,-2.9576658129257,0,0
0.166秒,-6.22316185239435,-6.30027625781022,-3.93661535777342,255.447358648662,1.61263392510282,13.4114027709613,-3.87733962196582,0,0
0.167秒,-6.22242372744242,-6.3378891127121,-3.66763492468601,248.740525959314,1.47407018622063,12.5129160254068,-4.74923325943745,0,0
0.168秒,-6.22169647560102,-6.30214959178161,-3.28579705747427,242.101579999157,1.40664793295097,11.5258570961657,-5.63505412157292,0,0
0.169秒,-6.22098029843465,-6.33884874437656,-3.16834181363577,235.638330196525,1.26095688412191,10.5648191401259,-6.55570836819113,0,0
0.17秒,-6.22027539725848,-6.31247062033691,-2.91618955604982,228.921847892966,1.13625467697589,9.61634355062274,-7.38925842746286,0,0
0.171秒,-6.21958197313015,-6.29312531766691,-2.70157783055742,222.713246945841,1.07453124323472,8.67478336148194,-8.29277210504242,0,0
0.172秒,-6.21890022684172,-6.30630899450962,-2.47312846783745,216.442447252632,0.974685967106945,7.79405709432891,-9.09323520902023,0,0
0.173秒,-6.21823035891155,-6.33780811704249,-2.25616041473168,210.271246697729,0.852591318417529,6.907379375986,-9.90776775329588,0,0
0.174秒,-6.21757256957623,-6.35509897622613,-1.99932206785028,204.110824250118,0.724099230722892,6.05027379758645,-10.7042797880175,0,0
0.175秒,-6.21692705878247,-6.32581652412743,-1.79836811758568,198.28482947612,0.566777783004263,5.15347880012445,-11.5281903163153,0,0
0.176秒,-6.21629402617908,-6.30655808644965,-1.61046739938894,192.193185456288,0.442709574834038,4.2446276929944,-12.289982221003,0,0
0.177秒,-6.21567367110884,-6.32430550862786,-1.40417288200443,186.401847611265,0.442719672447891,3.43949924138662,-13.0307944966614,0,0
0.178秒,-6.21506619260051,-6.38226500175488,-1.26164909589003,180.722605225067,0.347262262474619,2.57674368549026,-13.8010809950957,0,0
0.179秒,-6.21447178936073,-6.35266390272681,-1.03373909978264,175.12373628808,0.198601333302705,1.73384078250892,-14.4855744467081,0,0
0.18秒,-6.21389065976606,-6.36892862178679,-0.820896934081173,169.491083145499,0.0738139465705747,0.942708837446082,-15.263841116227,0,0
0.181秒,-6.21332300185486,-6.33055840126332,-0.740999766468484,164.15078908922,-0.0237686948863602,0.117341867063595,-15.8222526973015,0,0
0.182秒,-6.21276901331936,-6.35536827505955,-0.497420986898966,158.854391180997,-0.0910637400117751,-0.661130520191788,-16.5515075823496,0,0
0.183秒,-6.2122288914976,-6.32344778987538,-0.369160893663674,153.400661288943,-0.130898950251025,-1.41898625543569,-17.3080706739337,0,0
0.184秒,-6.21170283336549,-6.32079380457801,-0.247111990067897,148.199708829324,-0.303690010556466,-2.19707640043317,-17.8378123986912,0,0
0.185秒,-6.21119103552878,-6.35026845635535,-0.0279322111130315,143.077914882867,-0.328772459379001,-2.94992932929352,-18.709456089242,0,0
0.186秒,-6.21069369421512,-6.32363712485287,0.110350433627885,138.087165828091,-0.428256585367391,-3.68269421336825,-19.178200633432,0,0
0.187秒,-6.21021100526609,-6.3292304357992,0.29665206284118,133.388103075819,-0.509796010484167,-4.40032622201997,-19.7672429026917,0,0
0.188秒,-6.20974316412929,-6.35136603326331,0.361350872491174,128.427529899265,-0.592032477825024,-5.14685109008645,-20.4780273687878,0,0
0.189秒,-6.20929036585034,-6.32978213687268,0.490279250272876,123.623815924387,-0.693873088130715,-5.84639092646424,-21.009464736787,0,0
0.19秒,-6.20885280506504,-6.3634434784525,0.589857127173745,118.83077541044,-0.780848665287298,-6.5156036362784,-21.5866907048406,0,0
0.191秒,-6.2084306759914,-6.33314670038959,0.665126923326075,114.449630591298,-0.851689316397876,-7.21812786186417,-22.2052261531619,0,0
0.192秒,-6.20802417242178,-6.33766866755152,0.849487816743784,110.096209158356,-0.959911698893562,-7.85101343808822,-22.5857124866991,0,0
0.193秒,-6.20763348771503,-6.34858746089203,0.914219183545916,105.368114967591,-1.02878430164072,-8.53057446169581,-23.1316470951052,0,0
0.194秒,-6.20725881478858,-6.32218176275276,1.00234277214163,101.32414943002,-1.14029477816472,-9.13366703963701,-23.7231299298115,0,0
0.195秒,-6.2069003461106,-6.34419170726014,1.12423545668728,97.3116551406277,-1.16321010221264,-9.79382951191132,-24.2076845892533,0,0
0.196秒,-6.20655827369223,-6.33743903219737,1.14156390657525,93.0006855373324,-1.22218263129544,-10.4011715128934,-24.7377517879653,0,0
0.197秒,-6.20623278907967,-6.28982315149373,1.38186540126265,88.9740640569407,-1.32792781068186,-11.0178826566453,-25.1705346745849,0,0
0.198秒,-6.20592408334644,-6.30906032608255,1.58021443151908,85.0887578150435,-1.48236032965289,-11.6056660095799,-25.6702138948687,0,0
0.199秒,-6.20563234708555,-6.34102706063401,1.57891063643892,81.2732321581672,-1.47341695918174,-12.1761685922096,-26.1565947004834,0,0
0.2秒,-6.20535777040175,-6.31651439451698,1.638145864443,77.2770497361628,-1.52719383087808,-12.7603689172939,-26.58448575353,0,0
0.201秒,-6.2051005429038,-6.30626277576984,1.61305115894821,73.6678646052728,-1.64930780904646,-13.3196539339258,-26.9892309858578,0,0
0.202秒,-6.20486085369668,-6.30209819069808,1.77816746687537,70.2122270053035,-1.64473887461253,-13.8505432704478,-27.4909362975098,0,0
0.203秒,-6.20463889137388,-6.27181652245928,1.84213412400489,66.5491976861899,-1.72625523106308,-14.4192474036141,-27.8903970508647,0,0
0.204秒,-6.20443484400974,-6.31615984573322,1.89534302773563,63.0085172994366,-1.83869612281239,-14.9311810651432,-28.233039337609,0,0
0.205秒,-6.2042488991517,-6.29245554816067,1.9916966049016,59.7217549895773,-1.86203357785987,-15.4332559143111,-28.6385103182236,0,0
0.206秒,-6.2040812438127,-6.29804973778588,2.05500388622254,56.2023980766051,-1.87942667312908,-15.9249564007319,-29.082792157034,0,0
0.207秒,-6.20393206446345,-6.34999795423911,2.09534285785488,53.2249685846304,-1.99969958890765,-16.4705348396516,-29.3650759894264,0,0
0.208秒,-6.20380154702485,-6.26298711506449,2.12180248330513,49.9473608776518,-2.00844148775421,-16.9362085370969,-29.6702733515267,0,0
0.209秒,-6.20368987686039,-6.2749480737005,2.09023077747745,46.9539443229915,-2.10649167065287,-17.3936984686436,-30.1058162903404,0,0
0.21秒,-6.2035972387685,-6.28044920909017,2.22764883934763,43.8225310764987,-2.13187072412323,-17.8549092518662,-30.4165894015325,0,0
0.211秒,-6.20352381697503,-6.32969427342035,2.31939736916285,40.9860218842808,-2.128539854874,-18.2967102044657,-30.7840549583718,0,0
0.212秒,-6.20346979512566,-6.30319544424681,2.31872783757604,37.8524242828606,-2.28548225534342,-18.7455298824317,-31.1215389912857,0,0
0.213秒,-6.20343535627837,-6.29145700395103,2.35284386014942,35.2318679712662,-2.30591518457808,-19.163454104797,-31.4044712661258,0,0
0.214秒,-6.20342068289595,-6.31418579013785,2.31400085180863,32.445332310297,-2.37963280235068,-19.6348367768095,-31.7019053078749,0,0
0.215秒,-6.20342595683847,-6.30369709213998,2.31752347840843,30.0136696903782,-2.42614128207739,-20,-32.0634511909901,0,0
0.216秒,-6.20345135935585,-6.28863023214686,2.46600179198747,27.3257113097946,-2.43563163048087,-20,-32.4852861573539,0,0
0.217秒,-6.20349707108035,-6.27447968800309,2.44616887939486,24.7238297372516,-2.42523601606302,-20,-32.5784494538033,0,0
0.218秒,-6.20356327201919,-6.26385900207066,2.50908964350245,22.4483286091445,-2.45483983721236,-20,-32.848353449223,0,0
0.219秒,-6.20365014154713,-6.23978331412735,2.47498673279504,19.8876437083722,-2.58158929620708,-20,-33.0944034164458,0,0
0.22秒,-6.20375785839907,-6.32914704379565,2.50204993424896,17.7475588876679,-2.64673751068257,-20,-33.4588427853496,0,0
0.221秒,-6.20388660066269,-6.28939163362857,2.52615829243778,15.3546273614233,-2.72775058428662,-20,-33.6513375480173,0,0
0.222秒,-6.20403654577111,-6.28809164841077,2.62065888046783,13.0853569305009,-2.69144516976614,-20,-34.006268585339,0,0
0.223秒,-6.20420787049558,-6.27996078148491,2.593053851835,10.9108773419735,-2.81124927931099,-20,-34.1028123442207,0,0
0.224秒,-6.20440075093818,-6.24392841102989,2.56999023375945,9.06667422035276,-2.77036489988975,-20,-34.3876739490437,0,0
0.225秒,-6.20461536252455,-6.24109098885981,2.57379663161175,6.98561014689065,-2.85327468103936,-20,-34.5943273344888,0,0
0.226秒,-6.20485187999662,-6.25600181091298,2.63209094579832,4.79631129744426,-2.89807415257379,-20,-34.7398898848049,0,0
0.227秒,-6.20511047740543,-6.27440603664785,2.65199191885118,2.83071679462398,-2.91280242192652,-20,-35.0048035145971,0,0
0.228秒,-6.20539132810388,-6.26574315186644,2.63402774669247,1.03460658508335,-2.89085705677922,-20,-35.1361233734448,0,0
0.229秒,-6.20569460473961,-6.26699992565469,2.56693456194716,-0.680204470978556,-3.0060951382298,-20,-35.3648166530906,0,0
0.23秒,-6.20602047924781,-6.26305543419051,2.68491957263125,-2.4577608258828,-3.00901171214852,-20,-35.5284677676245,0,0
0.231秒,-6.20636912284409,-6.24882647759347,2.58091735336865,-3.99056918027245,-3.05218050703987,-20,-35.722554706743,0,0
0.232秒,-6.20674070601744,-6.26947890535158,2.6189282443371,-5.87534377736927,-3.04412207487335,-20,-35.9718577353175,0,0
0.233秒,-6.20713539852307,-6.26780869157839,2.59573546551084,-7.38713803871439,-3.06936700505566,-20,-36.1430804425577,0,0
0.234秒,-6.20755336937544,-6.23648117163641,2.60577600642291,-8.72857328917535,-3.13993448153968,-20,-36.3120919440913,0,0
